Date ,Hour,  Time,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) ,Weighted MCP (Rs/MWh)
24-12-2021,20,19:45 - 20:00,9491.70,7434.70,6368.20,6368.20,5020.61,5020.61
24-12-2021,21,20:00 - 20:15,8998.20,8374.00,6988.40,6988.40,4150.02,4150.02
24-12-2021,21,20:15 - 20:30,8752.30,8606.60,6921.95,6921.95,4000.75,4000.75
24-12-2021,21,20:30 - 20:45,8424.30,8938.60,6816.60,6816.60,3898.99,3898.99
24-12-2021,21,20:45 - 21:00,8077.50,9290.70,6675.62,6675.62,3600.25,3600.25
24-12-2021,22,21:00 - 21:15,7177.70,9743.50,5986.50,5986.50,3496.96,3496.96
24-12-2021,22,21:15 - 21:30,6823.10,10120.20,5360.00,5360.00,3450.80,3450.80
24-12-2021,22,21:30 - 21:45,6566.40,11350.20,5295.10,5295.10,3300.51,3300.51
24-12-2021,22,21:45 - 22:00,6474.40,11961.00,5172.30,5172.30,3176.94,3176.94
24-12-2021,23,22:00 - 22:15,6853.10,13271.00,5052.50,5052.50,2819.25,2819.25
24-12-2021,23,22:15 - 22:30,6974.90,14108.00,5202.60,5202.60,2705.94,2705.94
24-12-2021,23,22:30 - 22:45,7181.80,14188.00,5072.60,5072.60,2669.68,2669.68
24-12-2021,23,22:45 - 23:00,6733.10,15236.20,4579.10,4579.10,2538.29,2538.29
24-12-2021,24,23:00 - 23:15,6939.30,15928.20,4678.70,4678.70,2510.14,2510.14
24-12-2021,24,23:15 - 23:30,6726.60,16460.70,4684.60,4684.60,2239.78,2239.78
24-12-2021,24,23:30 - 23:45,6769.60,17520.70,5002.30,5002.30,2203.73,2203.73
24-12-2021,24,23:45 - 24:00,6906.10,17785.70,5461.30,5461.30,2200.49,2200.49
25-12-2021,1,00:00 - 00:15,6884.50,15395.70,5656.40,5656.40,2029.99,2029.99
25-12-2021,1,00:15 - 00:30,6937.00,16186.80,5708.90,5708.90,2027.38,2027.38
25-12-2021,1,00:30 - 00:45,7087.90,16883.70,5939.59,5939.59,2000.99,2000.99
25-12-2021,1,00:45 - 01:00,7021.80,17695.10,5966.70,5966.70,1999.88,1999.88
25-12-2021,2,01:00 - 01:15,6894.30,18859.00,5844.20,5844.20,1999.45,1999.45
25-12-2021,2,01:15 - 01:30,6891.90,19737.90,5841.80,5841.80,1999.27,1999.27
25-12-2021,2,01:30 - 01:45,6786.80,20526.90,5736.70,5736.70,1999.04,1999.04
25-12-2021,2,01:45 - 02:00,6765.70,20847.70,5761.50,5761.50,1899.83,1899.83
25-12-2021,3,02:00 - 02:15,6758.10,21046.70,5758.20,5758.20,1899.71,1899.71
25-12-2021,3,02:15 - 02:30,6772.40,21328.70,5772.50,5772.50,1899.51,1899.51
25-12-2021,3,02:30 - 02:45,6768.10,21712.30,5768.20,5768.20,1899.54,1899.54
25-12-2021,3,02:45 - 03:00,6770.60,21604.30,5770.70,5770.70,1899.61,1899.61
25-12-2021,4,03:00 - 03:15,6779.10,21971.40,5779.30,5779.30,1899.26,1899.26
25-12-2021,4,03:15 - 03:30,6771.10,21893.40,5771.30,5771.30,1899.17,1899.17
25-12-2021,4,03:30 - 03:45,6804.30,21770.30,5804.50,5804.50,1899.22,1899.22
25-12-2021,4,03:45 - 04:00,6842.10,21305.20,5842.30,5842.30,1899.18,1899.18
25-12-2021,5,04:00 - 04:15,6917.30,21595.20,5912.30,5912.30,1899.14,1899.14
25-12-2021,5,04:15 - 04:30,7061.00,20780.10,6035.10,6035.10,1900.72,1900.72
25-12-2021,5,04:30 - 04:45,7527.90,18985.10,6294.20,6294.20,2029.99,2029.99
25-12-2021,5,04:45 - 05:00,7395.90,18143.30,6052.60,6052.60,2123.17,2123.17
25-12-2021,6,05:00 - 05:15,8129.10,16386.30,6341.10,6341.10,2538.08,2538.08
25-12-2021,6,05:15 - 05:30,8307.00,14624.60,6632.90,6632.90,2705.36,2705.36
25-12-2021,6,05:30 - 05:45,8579.00,13259.90,6977.60,6977.60,2929.78,2929.78
25-12-2021,6,05:45 - 06:00,8952.50,12508.50,6983.10,6983.10,3298.06,3298.06
25-12-2021,7,06:00 - 06:15,9587.70,11832.20,8135.70,8135.70,3421.73,3421.73
25-12-2021,7,06:15 - 06:30,11440.60,10910.10,9025.00,9025.00,4046.39,4046.39
25-12-2021,7,06:30 - 06:45,12207.80,10518.90,9421.00,9421.00,4750.88,4750.88
25-12-2021,7,06:45 - 07:00,13077.40,10747.40,10021.10,10021.10,5520.52,5520.52
25-12-2021,8,07:00 - 07:15,13290.00,11067.40,10319.80,10319.80,4900.30,4900.30
25-12-2021,8,07:15 - 07:30,13805.00,11947.20,10987.10,10987.10,4494.91,4494.91
25-12-2021,8,07:30 - 07:45,14620.40,12102.00,11576.70,11576.70,5000.71,5000.71
25-12-2021,8,07:45 - 08:00,14457.40,12381.10,11526.30,11526.30,4600.08,4600.08
25-12-2021,9,08:00 - 08:15,14370.60,12402.40,11730.50,11730.50,4589.59,4589.59
25-12-2021,9,08:15 - 08:30,14716.30,12742.50,12076.70,12076.70,4589.62,4589.62
25-12-2021,9,08:30 - 08:45,14794.00,13562.50,12451.29,12451.29,4151.87,4151.87
25-12-2021,9,08:45 - 09:00,14670.50,12995.40,12006.00,12006.00,4494.28,4494.28
25-12-2021,10,09:00 - 09:15,14194.60,12967.30,11713.80,11713.80,3989.25,3989.25
25-12-2021,10,09:15 - 09:30,14024.00,12254.10,11278.10,11278.10,4494.25,4494.25
25-12-2021,10,09:30 - 09:45,13807.50,11627.80,11132.19,11132.19,5000.59,5000.59
25-12-2021,10,09:45 - 10:00,13369.80,11334.00,10773.90,10773.90,4649.41,4649.41
25-12-2021,11,10:00 - 10:15,11314.40,10260.20,8901.15,8901.15,3900.80,3900.80
25-12-2021,11,10:15 - 10:30,10901.00,9886.30,8483.87,8483.87,3900.94,3900.94
25-12-2021,11,10:30 - 10:45,10794.70,9460.00,8238.10,8238.10,4494.44,4494.44
25-12-2021,11,10:45 - 11:00,9775.00,9491.50,7645.20,7645.20,3600.03,3600.03
25-12-2021,12,11:00 - 11:15,8605.70,10187.70,6926.49,6926.49,3200.39,3200.39
25-12-2021,12,11:15 - 11:30,8455.90,9981.10,6694.90,6694.90,3202.90,3202.90
25-12-2021,12,11:30 - 11:45,8235.40,9930.70,6574.50,6574.50,3202.90,3202.90
25-12-2021,12,11:45 - 12:00,8345.40,10184.30,6565.10,6565.10,3445.21,3445.21
25-12-2021,13,12:00 - 12:15,8284.40,10976.00,6624.70,6624.70,3249.20,3249.20
25-12-2021,13,12:15 - 12:30,8350.40,11105.80,6689.70,6689.70,3249.22,3249.22
25-12-2021,13,12:30 - 12:45,8576.10,11751.50,6680.90,6680.90,3249.84,3249.84
25-12-2021,13,12:45 - 13:00,8194.10,12569.50,6618.70,6618.70,2998.07,2998.07
25-12-2021,14,13:00 - 13:15,7297.50,13383.50,6007.90,6007.90,2819.17,2819.17
25-12-2021,14,13:15 - 13:30,7129.50,14118.00,6099.80,6099.80,2689.49,2689.49
25-12-2021,14,13:30 - 13:45,7226.00,14937.20,6044.10,6044.10,2669.02,2669.02
25-12-2021,14,13:45 - 14:00,7002.70,14838.80,5990.70,5990.70,2559.44,2559.44
25-12-2021,15,14:00 - 14:15,7495.10,15295.80,6496.90,6496.90,2579.60,2579.60
25-12-2021,15,14:15 - 14:30,7857.00,15714.40,6858.80,6858.80,2560.00,2560.00
25-12-2021,15,14:30 - 14:45,8048.10,15155.30,6980.00,6980.00,2669.16,2669.16
25-12-2021,15,14:45 - 15:00,8406.20,15367.00,7264.80,7264.80,2700.43,2700.43
25-12-2021,16,15:00 - 15:15,9503.50,14193.90,7557.80,7557.80,3064.29,3064.29
25-12-2021,16,15:15 - 15:30,10124.90,14078.70,7816.60,7816.60,3306.30,3306.30
25-12-2021,16,15:30 - 15:45,10435.30,13459.30,8257.00,8257.00,3415.12,3415.12
