date,hour,time,purchase bid,sell bid,mcv,fsv,mcp,Weighted MCP (Rs/MWh),,
23-11-2021,5,04:00 - 04:15,7140.5,15093.1,5819.3,5819.3,1989.38,1989.38,,
23-11-2021,5,04:15 - 04:30,7139.5,14483.1,5818.3,5818.3,1999.21,1999.21,,
23-11-2021,5,04:30 - 04:45,7507.3,14112.1,6186.3,6186.3,1999.72,1999.72,,
23-11-2021,5,04:45 - 05:00,7564.5,13624,6237.19,6237.19,2000.61,2000.61,,
23-11-2021,6,05:00 - 05:15,7015.2,12146.1,6067.8,6067.8,2555.27,2555.27,,
23-11-2021,6,05:15 - 05:30,6871,11301.3,6024.2,6024.2,2555.96,2555.96,,
23-11-2021,6,05:30 - 05:45,7065.6,10336.1,6112.3,6112.3,2600.02,2600.02,,
23-11-2021,6,05:45 - 06:00,7143.2,10213.2,6099.4,6099.4,2579.46,2579.46,,
23-11-2021,7,06:00 - 06:15,7107.2,10425.6,6392.2,6392.2,2695.76,2695.76,,
23-11-2021,7,06:15 - 06:30,7902.6,10404.4,6886.4,6886.4,3029.01,3029.01,,
23-11-2021,7,06:30 - 06:45,8877.4,10363.2,7534.7,7534.7,3324.26,3324.26,,
23-11-2021,7,06:45 - 07:00,10077.5,10429.2,8279.8,8279.8,3748.13,3748.13,,
23-11-2021,8,07:00 - 07:15,11151.1,10367.1,8979.3,8979.3,3860.79,3860.79,,
23-11-2021,8,07:15 - 07:30,11448.9,10218.1,8835.92,8835.92,3900.19,3900.19,,
23-11-2021,8,07:30 - 07:45,11303.5,10338.4,8944.8,8944.8,3865.94,3865.94,,
23-11-2021,8,07:45 - 08:00,10986.3,10509.8,9060.8,9060.8,3779.83,3779.83,,
23-11-2021,9,08:00 - 08:15,10262.6,10644.7,8775.46,8775.46,3500.38,3500.38,,
23-11-2021,9,08:15 - 08:30,10411,10699.8,8888.6,8888.6,3599.99,3599.99,,
23-11-2021,9,08:30 - 08:45,10437.7,10955.1,9022.19,9022.19,3600.73,3600.73,,
23-11-2021,9,08:45 - 09:00,10539.9,11072.7,9037.7,9037.7,3660.57,3660.57,,
23-11-2021,10,09:00 - 09:15,10335.7,11296.1,8881.5,8881.5,3405.9,3405.9,,
23-11-2021,10,09:15 - 09:30,10399.3,11671.1,8893.07,8893.07,3302.71,3302.71,,
23-11-2021,10,09:30 - 09:45,10483.1,11721.6,8718.33,8718.33,3500.72,3500.72,,
23-11-2021,10,09:45 - 10:00,10001,11924.7,8689.53,8689.53,3300.31,3300.31,,
23-11-2021,11,10:00 - 10:15,9183.9,12049.2,8173.3,8173.3,3000.2,3000.2,,
23-11-2021,11,10:15 - 10:30,9010.1,12072.2,7890.58,7890.58,3000.95,3000.95,,
23-11-2021,11,10:30 - 10:45,8490.4,11881.1,7515.2,7515.2,2950.47,2950.47,,
23-11-2021,11,10:45 - 11:00,8257.2,11760.4,7210.6,7210.6,3000.49,3000.49,,
23-11-2021,12,11:00 - 11:15,7364.3,11566.3,6620.4,6620.4,2700.73,2700.73,,
23-11-2021,12,11:15 - 11:30,7234.4,11912.7,6672.6,6672.6,2695.63,2695.63,,
23-11-2021,12,11:30 - 11:45,7078.3,11897.2,6616.5,6616.5,2695.52,2695.52,,
23-11-2021,12,11:45 - 12:00,7017,11870.1,6566.5,6566.5,2650.77,2650.77,,
23-11-2021,13,12:00 - 12:15,7052.1,12246.4,6683.6,6683.6,2579.39,2579.39,,
23-11-2021,13,12:15 - 12:30,7031.5,12225.8,6663,6663,2579.2,2579.2,,
23-11-2021,13,12:30 - 12:45,6877.9,12435.8,6534.9,6534.9,2520.11,2520.11,,
23-11-2021,13,12:45 - 13:00,6762.8,12673.6,6467.7,6467.7,2409.83,2409.83,,
23-11-2021,14,13:00 - 13:15,6136.1,13066.8,5804,5804,2149.24,2149.24,,
23-11-2021,14,13:15 - 13:30,6155.5,13094.6,5828.4,5828.4,2099.51,2099.51,,
23-11-2021,14,13:30 - 13:45,6618.3,13066.4,6282.4,6282.4,2187.63,2187.63,,
23-11-2021,14,13:45 - 14:00,6693.6,13034.7,6357.7,6357.7,2187.47,2187.47,,
23-11-2021,15,14:00 - 14:15,6736.9,12877.2,6413.6,6413.6,2187.44,2187.44,,
23-11-2021,15,14:15 - 14:30,7177.7,12809.6,6754.4,6754.4,2187.79,2187.79,,
23-11-2021,15,14:30 - 14:45,7379.2,12661.8,6855.9,6855.9,2187.81,2187.81,,
23-11-2021,15,14:45 - 15:00,7697.4,12329.3,7222.9,7222.9,2409.29,2409.29,,
23-11-2021,16,15:00 - 15:15,7721,11696.3,7090,7090,2555.52,2555.52,,
23-11-2021,16,15:15 - 15:30,8207.6,11318.2,7424.1,7424.1,2759.69,2759.69,,
23-11-2021,16,15:30 - 15:45,8938,11117.9,7735.6,7735.6,2989.52,2989.52,,
23-11-2021,16,15:45 - 16:00,9305.6,10930.2,7922,7922,3043.41,3043.41,,
23-11-2021,17,16:00 - 16:15,9375.7,10592.4,7985,7985,3043.79,3043.79,,
23-11-2021,17,16:15 - 16:30,10114,10462.1,8337.95,8337.95,3350.84,3350.84,,
23-11-2021,17,16:30 - 16:45,10026.6,10422.5,8325.76,8325.76,3350.09,3350.09,,
23-11-2021,17,16:45 - 17:00,10438.9,9920.5,8340.6,8340.6,3979.18,3979.18,,
23-11-2021,18,17:00 - 17:15,11081.1,9077.4,7771,7771,4299.16,4299.16,,
23-11-2021,18,17:15 - 17:30,11995.2,9235.6,8129.8,8129.8,5005.82,5005.82,,
23-11-2021,18,17:30 - 17:45,12640.6,9255.3,8123.2,8123.2,5500.07,5500.07,,
23-11-2021,18,17:45 - 18:00,13269.4,9019.6,7966.5,7966.5,6500.99,6500.99,,
23-11-2021,19,18:00 - 18:15,13147.6,9066.9,8028.2,8028.2,6500.13,6500.13,,
23-11-2021,19,18:15 - 18:30,13438.5,8944.5,7920.8,7920.8,11202.5,11202.5,,
23-11-2021,19,18:30 - 18:45,13131.2,9022.4,8000.9,8000.9,6079.99,6079.99,,
23-11-2021,19,18:45 - 19:00,12902.3,9396.4,8181.3,8181.3,5008.79,5008.79,,
23-11-2021,20,19:00 - 19:15,11897.6,9719.7,8382.6,8382.6,5004.58,5004.58,,
23-11-2021,20,19:15 - 19:30,11383.1,9700.4,8268.3,8268.3,5002.1,5002.1,,
23-11-2021,20,19:30 - 19:45,10564.8,9653.6,8113.8,8113.8,4429.81,4429.81,,
23-11-2021,20,19:45 - 20:00,10111.1,9670.3,7936.2,7936.2,4000.96,4000.96,,
23-11-2021,21,20:00 - 20:15,9789.2,9850.8,7970.6,7970.6,3868.18,3868.18,,
23-11-2021,21,20:15 - 20:30,9447.3,10095.7,8115.49,8115.49,3750.86,3750.86,,
23-11-2021,21,20:30 - 20:45,9140.3,10125.2,7861.1,7861.1,3679.1,3679.1,,
23-11-2021,21,20:45 - 21:00,8907.6,10113.1,7714.5,7714.5,3526.19,3526.19,,
23-11-2021,22,21:00 - 21:15,9284.4,9846.2,7544.4,7544.4,3700.14,3700.14,,
23-11-2021,22,21:15 - 21:30,9075.3,9758.1,7193.5,7193.5,3610.5,3610.5,,
23-11-2021,22,21:30 - 21:45,8739.7,10102.4,7150.72,7150.72,3358.84,3358.84,,
23-11-2021,22,21:45 - 22:00,8338.6,10532.6,7132.09,7132.09,3050.13,3050.13,,
23-11-2021,23,22:00 - 22:15,8377.7,10889.7,6520.3,6520.3,2872.06,2872.06,,
23-11-2021,23,22:15 - 22:30,8090.5,10895.7,6523.7,6523.7,2899.13,2899.13,,
23-11-2021,23,22:30 - 22:45,7831.4,11369.7,6527.5,6527.5,2821.47,2821.47,,
23-11-2021,23,22:45 - 23:00,7672.2,11382.2,6369.3,6369.3,2817.99,2817.99,,
23-11-2021,24,23:00 - 23:15,7699.4,11658.7,6394.08,6394.08,2800.9,2800.9,,
23-11-2021,24,23:15 - 23:30,7585.1,11634.6,6407.1,6407.1,2695.62,2695.62,,
23-11-2021,24,23:30 - 23:45,7358.4,11986.6,6197.5,6197.5,2624.3,2624.3,,
23-11-2021,24,23:45 - 24:00,7207.2,12225.6,6101.8,6101.8,2555.83,2555.83,,
24-11-2021,1,00:00 - 00:15,7288.9,12372.3,6096.3,6096.3,2105.45,2105.45,,
24-11-2021,1,00:15 - 00:30,7338.4,12767.4,6319.4,6319.4,2100.47,2100.47,,
24-11-2021,1,00:30 - 00:45,7300.4,12945.5,6422.48,6422.48,2000.93,2000.93,,
24-11-2021,1,00:45 - 01:00,7245.9,13344.6,6536,6536,1999.95,1999.95,,
24-11-2021,2,01:00 - 01:15,7320.3,13937.1,6517.5,6517.5,1999.71,1999.71,,
24-11-2021,2,01:15 - 01:30,7269.4,14152.8,6466.6,6466.6,1999.58,1999.58,,
24-11-2021,2,01:30 - 01:45,7203,14286.8,6400.2,6400.2,1999.48,1999.48,,
24-11-2021,2,01:45 - 02:00,7182.1,14366.9,6379.7,6379.7,1999.42,1999.42,,
24-11-2021,3,02:00 - 02:15,6972.1,14619.5,6168.79,6168.79,1999.27,1999.27,,
24-11-2021,3,02:15 - 02:30,6974.3,14791.7,6170.69,6170.69,1999.22,1999.22,,
24-11-2021,3,02:30 - 02:45,6922.6,14749.8,6119.1,6119.1,1999.2,1999.2,,
24-11-2021,3,02:45 - 03:00,6775.2,14844.8,5971.8,5971.8,1999.08,1999.08,,
24-11-2021,4,03:00 - 03:15,6777.2,14878.3,6019.4,6019.4,1899.97,1899.97,,
24-11-2021,4,03:15 - 03:30,6776.8,15095.2,6055.5,6055.5,1800.14,1800.14,,
24-11-2021,4,03:30 - 03:45,6819.1,15135.3,6103.7,6103.7,1799.99,1799.99,,
24-11-2021,4,03:45 - 04:00,6765.7,15041.4,6050.5,6050.5,1799.98,1799.98,,
24-11-2021,5,04:00 - 04:15,7013,15853.6,6294.7,6294.7,1799.59,1799.59,,
24-11-2021,5,04:15 - 04:30,6899.1,15211.7,6180.9,6180.9,1799.8,1799.8,,
24-11-2021,5,04:30 - 04:45,7258.7,14560.8,6461.6,6461.6,1974.82,1974.82,,
24-11-2021,5,04:45 - 05:00,7527.4,14140.8,6730.5,6730.5,1999.01,1999.01,,
24-11-2021,6,05:00 - 05:15,7341.1,12249,6506.6,6506.6,2187.82,2187.82,,
24-11-2021,6,05:15 - 05:30,7658.4,11132.8,6639.1,6639.1,2579.63,2579.63,,
24-11-2021,6,05:30 - 05:45,7551.1,10614.5,6435.2,6435.2,2555.5,2555.5,,
24-11-2021,6,05:45 - 06:00,7609.8,10252.4,6395.4,6395.4,2555.71,2555.71,,
24-11-2021,7,06:00 - 06:15,7813.2,9877.3,6802.7,6802.7,2900.93,2900.93,,
24-11-2021,7,06:15 - 06:30,8616.9,9880.5,7482.4,7482.4,3099.06,3099.06,,
24-11-2021,7,06:30 - 06:45,9806.7,10009.1,8169.2,8169.2,3599.72,3599.72,,
24-11-2021,7,06:45 - 07:00,10691.5,10599.4,8925.1,8925.1,3748.14,3748.14,,
24-11-2021,8,07:00 - 07:15,11859.3,9867.6,8567.1,8567.1,4005.26,4005.26,,
24-11-2021,8,07:15 - 07:30,12351.9,9836.5,8586,8586,4102.43,4102.43,,
24-11-2021,8,07:30 - 07:45,12172.9,9923,8660.5,8660.5,4007.84,4007.84,,
24-11-2021,8,07:45 - 08:00,11964.7,10065.6,8803.1,8803.1,4006.03,4006.03,,
24-11-2021,9,08:00 - 08:15,11680.9,10113.5,8886,8886,4309.76,4309.76,,
24-11-2021,9,08:15 - 08:30,11462.9,10194.2,8937.7,8937.7,4448.22,4448.22,,
24-11-2021,9,08:30 - 08:45,11295.8,10417.7,9053.2,9053.2,4200.48,4200.48,,
24-11-2021,9,08:45 - 09:00,11123,10714.6,9234.7,9234.7,3979.29,3979.29,,
24-11-2021,10,09:00 - 09:15,10881.9,10461.6,8942.2,8942.2,3748.73,3748.73,,
24-11-2021,10,09:15 - 09:30,10637.5,10657.9,8615.6,8615.6,3683.98,3683.98,,
24-11-2021,10,09:30 - 09:45,10702.9,11285,8729.8,8729.8,3682.21,3682.21,,
24-11-2021,10,09:45 - 10:00,10370.2,11415.6,8479.91,8479.91,3610.33,3610.33,,
24-11-2021,11,10:00 - 10:15,9487.8,10783.1,7849.4,7849.4,3405.99,3405.99,,
24-11-2021,11,10:15 - 10:30,9137,11203.1,7775.2,7775.2,3110.65,3110.65,,
24-11-2021,11,10:30 - 10:45,8624.8,11480.9,7436.4,7436.4,3029.94,3029.94,,
24-11-2021,11,10:45 - 11:00,8260.2,11677.9,7331,7331,2819.78,2819.78,,
24-11-2021,12,11:00 - 11:15,7018.1,11563.9,6397.5,6397.5,2579.28,2579.28,,
24-11-2021,12,11:15 - 11:30,6943.1,11878.8,6403.9,6403.9,2550.24,2550.24,,
24-11-2021,12,11:30 - 11:45,6712.3,11965.3,6382.4,6382.4,2400.08,2400.08,,
24-11-2021,12,11:45 - 12:00,6636.9,11883.3,6336.4,6336.4,2239.95,2239.95,,
24-11-2021,13,12:00 - 12:15,6476.7,12334.9,6201,6201,2187.62,2187.62,,
24-11-2021,13,12:15 - 12:30,6471.5,12431.5,6195.8,6195.8,2187.61,2187.61,,
24-11-2021,13,12:30 - 12:45,6447.1,12854.6,6171.4,6171.4,2187.07,2187.07,,
24-11-2021,13,12:45 - 13:00,6271.7,13055.3,6015.1,6015.1,1999.95,1999.95,,
24-11-2021,14,13:00 - 13:15,5847.5,13698.7,5354.2,5354.2,1999.27,1999.27,,
24-11-2021,14,13:15 - 13:30,5850,13396.8,5356.7,5356.7,1999.28,1999.28,,
24-11-2021,14,13:30 - 13:45,6156.7,13564.2,5663.4,5663.4,1999.36,1999.36,,
24-11-2021,14,13:45 - 14:00,6276.9,13580.4,5783.6,5783.6,1999.43,1999.43,,
24-11-2021,15,14:00 - 14:15,6402.8,13456.3,5922.9,5922.9,1999.52,1999.52,,
24-11-2021,15,14:15 - 14:30,6691.7,12746.2,6211.8,6211.8,1999.98,1999.98,,
24-11-2021,15,14:30 - 14:45,6666.3,12525.4,6174,6174,2049.32,2049.32,,
24-11-2021,15,14:45 - 15:00,6651.4,12220.4,6159.1,6159.1,2074.24,2074.24,,
24-11-2021,16,15:00 - 15:15,6262.5,11869.2,5994.6,5994.6,1999.76,1999.76,,
24-11-2021,16,15:15 - 15:30,6451.2,11240.9,6164.7,6164.7,2187.28,2187.28,,
24-11-2021,16,15:30 - 15:45,6980.1,10620.2,6572.8,6572.8,2520.12,2520.12,,
24-11-2021,16,15:45 - 16:00,7442.1,9877.2,6970.8,6970.8,2609.82,2609.82,,
24-11-2021,17,16:00 - 16:15,7901.5,9448.9,6997.1,6997.1,2911.69,2911.69,,
24-11-2021,17,16:15 - 16:30,8645.9,9457.6,7341.5,7341.5,3100.26,3100.26,,
24-11-2021,17,16:30 - 16:45,9516.9,9670.4,7695.9,7695.9,3400.16,3400.16,,
24-11-2021,17,16:45 - 17:00,9876.3,9615,8025.3,8025.3,3700.62,3700.62,,
24-11-2021,18,17:00 - 17:15,10288.2,9143.8,7696.4,7696.4,3866.46,3866.46,,
24-11-2021,18,17:15 - 17:30,10579,8693.7,7676.7,7676.7,4750.68,4750.68,,
24-11-2021,18,17:30 - 17:45,11403.6,8928.8,7993.8,7993.8,5004.38,5004.38,,
24-11-2021,18,17:45 - 18:00,12366.4,8912,8106.57,8106.57,6690.64,6690.64,,
24-11-2021,19,18:00 - 18:15,12636.6,8800.9,8015.3,8015.3,6998.87,6998.87,,
24-11-2021,19,18:15 - 18:30,13178.5,8702.9,7940.3,7940.3,10615.7,10615.7,,
24-11-2021,19,18:30 - 18:45,12800,8735.3,7972.7,7972.7,9703.05,9703.05,,
24-11-2021,19,18:45 - 19:00,11969.4,8981.3,7890.7,7890.7,5006.3,5006.3,,
24-11-2021,20,19:00 - 19:15,10810.9,9257.8,8146.5,8146.5,4600.23,4600.23,,
24-11-2021,20,19:15 - 19:30,10229.8,9319.8,7905,7905,4078.69,4078.69,,
24-11-2021,20,19:30 - 19:45,8865,9202.5,7611.1,7611.1,3800.31,3800.31,,
24-11-2021,20,19:45 - 20:00,8581.8,9153.8,7448.3,7448.3,3628.54,3628.54,,
24-11-2021,21,20:00 - 20:15,8344.6,9408.3,7467.7,7467.7,3469.04,3469.04,,
24-11-2021,21,20:15 - 20:30,8164.9,9579.9,7427.6,7427.6,3199.88,3199.88,,
24-11-2021,21,20:30 - 20:45,7893.1,9713,7235.9,7235.9,3043.57,3043.57,,
24-11-2021,21,20:45 - 21:00,7640.7,9858.1,7017.1,7017.1,2899.62,2899.62,,
24-11-2021,22,21:00 - 21:15,7609.9,9450.3,6714.7,6714.7,3043.13,3043.13,,
24-11-2021,22,21:15 - 21:30,7207.9,9651,6429.7,6429.7,2899.26,2899.26,,
24-11-2021,22,21:30 - 21:45,6647.5,9376.3,6069.3,6069.3,2899.33,2899.33,,
24-11-2021,22,21:45 - 22:00,6597.6,9795.7,6023.6,6023.6,2821.83,2821.83,,
24-11-2021,23,22:00 - 22:15,6946.1,10345,5827.6,5827.6,2702.67,2702.67,,
24-11-2021,23,22:15 - 22:30,6775.8,10225,5632.1,5632.1,2781.24,2781.24,,
24-11-2021,23,22:30 - 22:45,6678.9,10829.4,5607.3,5607.3,2625,2625,,
24-11-2021,23,22:45 - 23:00,6683.1,11003.8,5602.7,5602.7,2695.6,2695.6,,
24-11-2021,24,23:00 - 23:15,6636.5,11253.6,5600.1,5600.1,2579.08,2579.08,,
24-11-2021,24,23:15 - 23:30,6653.9,11554.6,5616.9,5616.9,2555.03,2555.03,,
24-11-2021,24,23:30 - 23:45,6525.1,11824.6,5622.9,5622.9,2257.69,2257.69,,
24-11-2021,24,23:45 - 24:00,6317.5,11787.5,5492.5,5492.5,2187.56,2187.56,,
25-11-2021,1,00:00 - 00:15,7989.2,10362.3,6332.4,6332.4,2700.24,2700.24,,
25-11-2021,1,00:15 - 00:30,8010.9,10731.3,6270.7,6270.7,2624.57,2624.57,,
25-11-2021,1,00:30 - 00:45,7971.4,10956.3,6254.2,6254.2,2600.68,2600.68,,
25-11-2021,1,00:45 - 01:00,8074.8,11199.3,6196.17,6196.17,2555.76,2555.76,,
25-11-2021,2,01:00 - 01:15,7911.3,11516.7,6172.1,6172.1,2359.22,2359.22,,
25-11-2021,2,01:15 - 01:30,7856,11665.3,6281.1,6281.1,2250.35,2250.35,,
25-11-2021,2,01:30 - 01:45,7708.2,11897.3,6199.4,6199.4,2187.64,2187.64,,
25-11-2021,2,01:45 - 02:00,7689.8,11981.3,6182.1,6182.1,2187.37,2187.37,,
25-11-2021,3,02:00 - 02:15,7746.1,12613.2,6407.3,6407.3,2106.91,2106.91,,
25-11-2021,3,02:15 - 02:30,7649.6,12804.2,6611.4,6611.4,2000.97,2000.97,,
25-11-2021,3,02:30 - 02:45,7583,12839.2,6560.4,6560.4,2000.94,2000.94,,
25-11-2021,3,02:45 - 03:00,7440.5,12897.2,6578,6578,1999.97,1999.97,,
25-11-2021,4,03:00 - 03:15,7483.2,12974.7,6625.3,6625.3,1999.97,1999.97,,
25-11-2021,4,03:15 - 03:30,7484.9,13114.6,6627,6627,1999.88,1999.88,,
25-11-2021,4,03:30 - 03:45,7406.3,13190.6,6558.4,6558.4,1999.78,1999.78,,
25-11-2021,4,03:45 - 04:00,7353,13145.6,6505.1,6505.1,1999.72,1999.72,,
25-11-2021,5,04:00 - 04:15,7335.4,13564.2,6473.4,6473.4,1999.45,1999.45,,
25-11-2021,5,04:15 - 04:30,7270.6,13015.3,6461.6,6461.6,1999.72,1999.72,,
25-11-2021,5,04:30 - 04:45,7634.4,12272.3,6363,6363,2080.45,2080.45,,
25-11-2021,5,04:45 - 05:00,7792.3,11977.3,6146.9,6146.9,2187.14,2187.14,,
25-11-2021,6,05:00 - 05:15,7783.2,10959.7,6187.5,6187.5,2555.1,2555.1,,
25-11-2021,6,05:15 - 05:30,8008.5,9769.9,6365.9,6365.9,2810.5,2810.5,,
25-11-2021,6,05:30 - 05:45,8337.1,9528.4,6505.7,6505.7,2900.54,2900.54,,
25-11-2021,6,05:45 - 06:00,8523.3,9503.5,6567.6,6567.6,2900.71,2900.71,,
25-11-2021,7,06:00 - 06:15,8997.6,9281.2,7352.09,7352.09,3300.5,3300.5,,
25-11-2021,7,06:15 - 06:30,10031.5,9067.4,7738,7738,3808.55,3808.55,,
25-11-2021,7,06:30 - 06:45,11224.7,9324.2,8131.1,8131.1,3864.41,3864.41,,
25-11-2021,7,06:45 - 07:00,11737.3,9830,8744.9,8744.9,3866.18,3866.18,,
25-11-2021,8,07:00 - 07:15,12266.7,9019.3,8251.3,8251.3,4309.17,4309.17,,
25-11-2021,8,07:15 - 07:30,12727,8988.4,8323.4,8323.4,4648.06,4648.06,,
25-11-2021,8,07:30 - 07:45,12406.3,8983.7,8368.7,8368.7,4600.42,4600.42,,
25-11-2021,8,07:45 - 08:00,12988.3,9093.8,8528.8,8528.8,4750.25,4750.25,,
25-11-2021,9,08:00 - 08:15,12583.6,9013.4,8563.7,8563.7,4750.96,4750.96,,
25-11-2021,9,08:15 - 08:30,12671.6,9057.3,8557.6,8557.6,4750.83,4750.83,,
25-11-2021,9,08:30 - 08:45,12217.8,9193.4,8703.69,8703.69,5000.38,5000.38,,
25-11-2021,9,08:45 - 09:00,11991.8,9344,8739.4,8739.4,4300.83,4300.83,,
25-11-2021,10,09:00 - 09:15,12042.6,9496.4,8827.9,8827.9,4599.54,4599.54,,
25-11-2021,10,09:15 - 09:30,11969.9,9671.2,8887.79,8887.79,4500.21,4500.21,,
25-11-2021,10,09:30 - 09:45,11786.7,10068.8,9099.5,9099.5,3979.32,3979.32,,
25-11-2021,10,09:45 - 10:00,11495.2,10513.3,9236.9,9236.9,3526.82,3526.82,,
25-11-2021,11,10:00 - 10:15,10269,10467.5,8320.65,8320.65,3199.23,3199.23,,
25-11-2021,11,10:15 - 10:30,10056,10573,8124.3,8124.3,3170.47,3170.47,,
25-11-2021,11,10:30 - 10:45,9526,10837.6,8048.13,8048.13,3100.19,3100.19,,
25-11-2021,11,10:45 - 11:00,9224.3,11128.3,7817.1,7817.1,3029.84,3029.84,,
25-11-2021,12,11:00 - 11:15,8115.5,10927.4,7146.4,7146.4,2872.93,2872.93,,
25-11-2021,12,11:15 - 11:30,7953.9,11212.9,7006.5,7006.5,2819.12,2819.12,,
25-11-2021,12,11:30 - 11:45,7846.3,11431,7015.4,7015.4,2695.86,2695.86,,
25-11-2021,12,11:45 - 12:00,7682.6,11517.1,7002.6,7002.6,2600.18,2600.18,,
25-11-2021,13,12:00 - 12:15,7473.7,11972,6959.5,6959.5,2409.42,2409.42,,
25-11-2021,13,12:15 - 12:30,7442.1,12123.2,6927.9,6927.9,2409.58,2409.58,,
25-11-2021,13,12:30 - 12:45,7448.9,12376.2,6990.9,6990.9,2400.5,2400.5,,
25-11-2021,13,12:45 - 13:00,7591.5,12367.6,6839.5,6839.5,2409.45,2409.45,,
25-11-2021,14,13:00 - 13:15,6878.4,12906.6,6318.4,6318.4,1999.97,1999.97,,
25-11-2021,14,13:15 - 13:30,6806.7,13067.3,6246.7,6246.7,1999.85,1999.85,,
25-11-2021,14,13:30 - 13:45,7193.5,13123.7,6604.6,6604.6,2187.03,2187.03,,
25-11-2021,14,13:45 - 14:00,7203.1,12840.1,6614.2,6614.2,2187.06,2187.06,,
25-11-2021,15,14:00 - 14:15,7447,12608.4,6869.2,6869.2,2187.68,2187.68,,
25-11-2021,15,14:15 - 14:30,7885.4,12075.7,6845.1,6845.1,2409.07,2409.07,,
25-11-2021,15,14:30 - 14:45,7924.3,11887.4,6784,6784,2409.38,2409.38,,
25-11-2021,15,14:45 - 15:00,8210,11598.9,6917.7,6917.7,2555.47,2555.47,,
25-11-2021,16,15:00 - 15:15,8907.2,11099.1,6966.2,6966.2,2850.77,2850.77,,
25-11-2021,16,15:15 - 15:30,9302.9,10807.5,7369.3,7369.3,3000.11,3000.11,,
25-11-2021,16,15:30 - 15:45,9782.3,10394.8,7239,7239,3151.04,3151.04,,
25-11-2021,16,15:45 - 16:00,10058,10033.6,7164.19,7164.19,3400.2,3400.2,,
25-11-2021,17,16:00 - 16:15,10024.5,9117.6,7289.3,7289.3,3700.02,3700.02,,
25-11-2021,17,16:15 - 16:30,10355.1,8770.8,7174.7,7174.7,3750.19,3750.19,,
25-11-2021,17,16:30 - 16:45,10793.1,8899.3,7430.8,7430.8,3960.12,3960.12,,
25-11-2021,17,16:45 - 17:00,10810.8,8763.2,7583.4,7583.4,4250.47,4250.47,,
25-11-2021,18,17:00 - 17:15,10646.1,8546.6,7448,7448,3863.11,3863.11,,
25-11-2021,18,17:15 - 17:30,10812.3,8627.6,7477.4,7477.4,3867.1,3867.1,,
25-11-2021,18,17:30 - 17:45,11596.9,8641.6,7838.25,7838.25,5002.71,5002.71,,
25-11-2021,18,17:45 - 18:00,12296.6,8518.2,7821.3,7821.3,6500.74,6500.74,,
25-11-2021,19,18:00 - 18:15,13637.2,8563.2,8104.6,8104.6,9005.52,9005.52,,
25-11-2021,19,18:15 - 18:30,14029.7,8501.3,8047.7,8047.7,11522.77,11522.77,,
25-11-2021,19,18:30 - 18:45,13740.4,8511.7,8058.1,8058.1,10415.94,10415.94,,
25-11-2021,19,18:45 - 19:00,12970,8674.4,8020.6,8020.6,7504.01,7504.01,,
25-11-2021,20,19:00 - 19:15,12345.6,8816.9,8071.83,8071.83,6079.23,6079.23,,
25-11-2021,20,19:15 - 19:30,11959,8763.9,7867.72,7867.72,5550.98,5550.98,,
25-11-2021,20,19:30 - 19:45,11169.8,8772.3,7744.8,7744.8,4534.88,4534.88,,
25-11-2021,20,19:45 - 20:00,10534.9,8774.7,7576.7,7576.7,4269.5,4269.5,,
25-11-2021,21,20:00 - 20:15,9919.4,8919.7,7520.19,7520.19,4000.06,4000.06,,
25-11-2021,21,20:15 - 20:30,9527.8,8718,7225.8,7225.8,3900.76,3900.76,,
25-11-2021,21,20:30 - 20:45,9502.3,8437.6,6920,6920,3942.33,3942.33,,
25-11-2021,21,20:45 - 21:00,9333.6,8220.5,6610.2,6610.2,3868.77,3868.77,,
25-11-2021,22,21:00 - 21:15,9573.6,8419.2,6627,6627,3916.14,3916.14,,
25-11-2021,22,21:15 - 21:30,9265.1,8940.2,7019,7019,3849.26,3849.26,,
25-11-2021,22,21:30 - 21:45,8684.5,8990.5,6857.4,6857.4,3808.31,3808.31,,
25-11-2021,22,21:45 - 22:00,8658.3,9375.6,6957.4,6957.4,3604.16,3604.16,,
25-11-2021,23,22:00 - 22:15,8504.9,10016,6600.2,6600.2,3029.88,3029.88,,
25-11-2021,23,22:15 - 22:30,8588,9948,6638.9,6638.9,3199.84,3199.84,,
25-11-2021,23,22:30 - 22:45,8590,10271.4,6690.3,6690.3,3043.61,3043.61,,
25-11-2021,23,22:45 - 23:00,8568.3,10445.9,6670.3,6670.3,3043.33,3043.33,,
25-11-2021,24,23:00 - 23:15,8568.3,10383.9,6670.49,6670.49,3000.35,3000.35,,
25-11-2021,24,23:15 - 23:30,8523.7,10573.9,6684.1,6684.1,2899.64,2899.64,,
25-11-2021,24,23:30 - 23:45,8102.1,11027.4,6311.6,6311.6,2817.32,2817.32,,
25-11-2021,24,23:45 - 24:00,8052.4,11042.3,6304,6304,2781.93,2781.93,,
26-11-2021,1,00:00 - 00:15,9435.7,10596.3,7230.5,7230.5,2899.16,2899.16,,
26-11-2021,1,00:15 - 00:30,9484,10715.3,7213.7,7213.7,2821.56,2821.56,,
26-11-2021,1,00:30 - 00:45,9450.3,10977.4,7179.6,7179.6,2819.74,2819.74,,
26-11-2021,1,00:45 - 01:00,9474.9,11195.4,7104.3,7104.3,2817.88,2817.88,,
26-11-2021,2,01:00 - 01:15,9355.3,11631.2,7096.29,7096.29,2800.25,2800.25,,
