Date,Hour,Time Block,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *,Weighted MCP (Rs/MWh)
22-02-2021,,18:15 - 18:30,10605.1,8699.1,8101.3,8101.3,4456.95,4456.95
22-02-2021,,18:30 - 18:45,10906.2,8890.1,8510.7,8510.7,4500.42,4500.42
22-02-2021,,18:45 - 19:00,11483.3,8475.8,8326.4,8326.4,5100.73,5100.73
22-02-2021,20,19:00 - 19:15,11337.4,8459.6,8082.1,8082.1,4900.52,4900.52
22-02-2021,,19:15 - 19:30,11479.2,8826.9,8449.4,8449.4,4900.22,4900.22
22-02-2021,,19:30 - 19:45,10698.1,8394.8,7942.6,7942.6,4661.2,4661.2
22-02-2021,,19:45 - 20:00,9678.2,8323.2,7223.1,7223.1,3900.77,3900.77
22-02-2021,21,20:00 - 20:15,8305.4,8066.1,6708.3,6708.3,3900.28,3900.28
22-02-2021,,20:15 - 20:30,7148,7796.6,6093.3,6093.3,3275,3275
22-02-2021,,20:30 - 20:45,6747.5,7691.3,5824.5,5824.5,3069.49,3069.49
22-02-2021,,20:45 - 21:00,6137.6,7586.3,5362.9,5362.9,2786,2786
22-02-2021,22,21:00 - 21:15,5974.4,7960.6,5158.4,5158.4,2900.12,2900.12
22-02-2021,,21:15 - 21:30,5857.2,8223.6,5045.6,5045.6,2889.43,2889.43
22-02-2021,,21:30 - 21:45,5679.1,8528.6,4830.7,4830.7,2977.15,2977.15
22-02-2021,,21:45 - 22:00,5570.4,9030.6,4758.8,4758.8,2888.56,2888.56
22-02-2021,23,22:00 - 22:15,5241,9866.9,3797.4,3797.4,2641.78,2641.78
22-02-2021,,22:15 - 22:30,5181.9,10461.4,3765.4,3765.4,2579.84,2579.84
22-02-2021,,22:30 - 22:45,5054.3,11347.9,3639.2,3639.2,2579.7,2579.7
22-02-2021,,22:45 - 23:00,4993.4,12173.4,3580.5,3580.5,2579.1,2579.1
22-02-2021,24,23:00 - 23:15,5212.3,13476.3,3753.6,3753.6,2673.11,2673.11
22-02-2021,,23:15 - 23:30,5413.4,13994.3,3965.3,3965.3,2609.75,2609.75
22-02-2021,,23:30 - 23:45,5637.4,13723.3,4213.2,4213.2,2574.82,2574.82
22-02-2021,,23:45 - 24:00,5674.5,13630.7,4257.2,4257.2,2510.5,2510.5
23-02-2021,1,00:00 - 00:15,7847.8,14495.5,6092.7,6092.7,2641.35,2641.35
23-02-2021,1,00:15 - 00:30,7989.9,15644,6238,6238,2639.55,2639.55
23-02-2021,1,00:30 - 00:45,8030.7,16553.1,6197.4,6197.4,2579.82,2579.82
23-02-2021,1,00:45 - 01:00,7957.4,17512.1,6174.3,6174.3,2574.44,2574.44
23-02-2021,2,01:00 - 01:15,8121.9,18180.1,6041.54,6041.54,2510.73,2510.73
23-02-2021,2,01:15 - 01:30,8124.5,18770,5989.5,5989.5,2510.42,2510.42
23-02-2021,2,01:30 - 01:45,8148.3,19311.1,5918.5,5918.5,2500.92,2500.92
23-02-2021,2,01:45 - 02:00,8245.2,19562.1,5964.6,5964.6,2479.8,2479.8
23-02-2021,3,02:00 - 02:15,8336.5,19847.3,5959.6,5959.6,2479.26,2479.26
23-02-2021,3,02:15 - 02:30,8377,19716.9,5950.3,5950.3,2479.16,2479.16
23-02-2021,3,02:30 - 02:45,8299.2,19878.9,5945.9,5945.9,2429.8,2429.8
23-02-2021,3,02:45 - 03:00,8312,19853.9,5959.1,5959.1,2429.63,2429.63
23-02-2021,4,03:00 - 03:15,8265.2,20487.6,5945.4,5945.4,2335.81,2335.81
23-02-2021,4,03:15 - 03:30,8306,20327.6,6035.8,6035.8,2335.47,2335.47
23-02-2021,4,03:30 - 03:45,8384.2,20493.5,6087.1,6087.1,2298.06,2298.06
23-02-2021,4,03:45 - 04:00,8340.4,20495.6,6137.7,6137.7,2258.31,2258.31
23-02-2021,5,04:00 - 04:15,8499.2,20038.5,6121.7,6121.7,2335.37,2335.37
23-02-2021,5,04:15 - 04:30,8526.7,18832.5,6160.3,6160.3,2479.43,2479.43
23-02-2021,5,04:30 - 04:45,8405.1,18337.6,6236.7,6236.7,2510.11,2510.11
23-02-2021,5,04:45 - 05:00,8372.5,17089.6,6254.1,6254.1,2510.52,2510.52
23-02-2021,6,05:00 - 05:15,8826.7,16367.6,7030.9,7030.9,2579.82,2579.82
23-02-2021,6,05:15 - 05:30,9391.3,15482.7,7620.14,7620.14,2677.01,2677.01
23-02-2021,6,05:30 - 05:45,9494.6,14205.6,7921.3,7921.3,2699.61,2699.61
23-02-2021,6,05:45 - 06:00,9645.9,13538.6,8058.1,8058.1,2800.58,2800.58
23-02-2021,7,06:00 - 06:15,9550.9,12880.8,8647.68,8647.68,2900.63,2900.63
23-02-2021,7,06:15 - 06:30,11018.1,12644.6,10168.4,10168.4,3036.3,3036.3
23-02-2021,7,06:30 - 06:45,11736.8,11386.4,9850.9,9850.9,3400.38,3400.38
23-02-2021,7,06:45 - 07:00,11785.6,11007.3,9801.8,9801.8,3400.66,3400.66
23-02-2021,8,07:00 - 07:15,11767.7,10795.3,9522.2,9522.2,3489.01,3489.01
23-02-2021,8,07:15 - 07:30,12979,10719.6,9943.7,9943.7,4000.09,4000.09
23-02-2021,8,07:30 - 07:45,12664.6,10711.2,9935.3,9935.3,3900.86,3900.86
23-02-2021,8,07:45 - 08:00,13009.3,10508.1,9632.2,9632.2,3956.41,3956.41
23-02-2021,9,08:00 - 08:15,12657.1,10412.9,9562.4,9562.4,4300.61,4300.61
23-02-2021,9,08:15 - 08:30,12197.2,10152.2,9301.7,9301.7,4300.68,4300.68
23-02-2021,9,08:30 - 08:45,11687,10087.8,9270.1,9270.1,4400.45,4400.45
23-02-2021,9,08:45 - 09:00,11249.6,9440,8893.1,8893.1,4800.22,4800.22
23-02-2021,10,09:00 - 09:15,11071.6,8898.7,8244.5,8244.5,4600.36,4600.36
23-02-2021,10,09:15 - 09:30,11596.4,8780.8,8126.6,8126.6,4800.75,4800.75
23-02-2021,10,09:30 - 09:45,11517.5,8736.1,8081.9,8081.9,4800.53,4800.53
23-02-2021,10,09:45 - 10:00,11437.9,8940.6,8516.4,8516.4,5018.45,5018.45
23-02-2021,11,10:00 - 10:15,11191.4,9307.5,7885.3,7885.3,4624.6,4624.6
23-02-2021,11,10:15 - 10:30,10987.9,9264,7641.8,7641.8,4777.08,4777.08
23-02-2021,11,10:30 - 10:45,10547.7,9367.3,7445.1,7445.1,4784,4784
23-02-2021,11,10:45 - 11:00,10644.9,9588.2,7566,7566,4806.6,4806.6
23-02-2021,12,11:00 - 11:15,9921.4,9434.3,7273.6,7273.6,4754.2,4754.2
23-02-2021,12,11:15 - 11:30,9150.4,9551.7,7080.2,7080.2,4000.71,4000.71
23-02-2021,12,11:30 - 11:45,9239.2,9703.4,7231.9,7231.9,3900.53,3900.53
23-02-2021,12,11:45 - 12:00,9122.8,9793.8,7289.6,7289.6,3552.4,3552.4
23-02-2021,13,12:00 - 12:15,8798.6,9546,7055.9,7055.9,3529.15,3529.15
23-02-2021,13,12:15 - 12:30,9050.7,9471.3,7135.5,7135.5,3701.56,3701.56
23-02-2021,13,12:30 - 12:45,8975.1,9671.6,7260.8,7260.8,3500.98,3500.98
23-02-2021,13,12:45 - 13:00,9120.3,10281.3,7508.2,7508.2,3406.62,3406.62
23-02-2021,14,13:00 - 13:15,9096.4,11371.8,7603.9,7603.9,3294.32,3294.32
23-02-2021,14,13:15 - 13:30,8745.5,12232.4,7450.3,7450.3,3020.37,3020.37
23-02-2021,14,13:30 - 13:45,8761.2,12655.3,7623.6,7623.6,2947.05,2947.05
23-02-2021,14,13:45 - 14:00,8751.2,13285.6,7791.2,7791.2,2689.84,2689.84
23-02-2021,15,14:00 - 14:15,9133.7,13767,8108,8108,2847.47,2847.47
23-02-2021,15,14:15 - 14:30,9643.1,13986.8,8549.2,8549.2,2925.72,2925.72
23-02-2021,15,14:30 - 14:45,9558.4,13721,8560.9,8560.9,2800.49,2800.49
23-02-2021,15,14:45 - 15:00,9740.2,13485.8,8761.4,8761.4,2799.97,2799.97
23-02-2021,16,15:00 - 15:15,9895.2,13078.9,8802.27,8802.27,2900.52,2900.52
23-02-2021,16,15:15 - 15:30,10054.8,12766.7,8998.8,8998.8,2847.91,2847.91
23-02-2021,16,15:30 - 15:45,10521.4,12472.5,9381.5,9381.5,2947.47,2947.47
23-02-2021,16,15:45 - 16:00,10666.5,12333.7,9526.6,9526.6,2949.7,2949.7
23-02-2021,17,16:00 - 16:15,10591,12177.1,9426.2,9426.2,2949.21,2949.21
23-02-2021,17,16:15 - 16:30,10661,11579.4,9308.1,9308.1,3079.99,3079.99
23-02-2021,17,16:30 - 16:45,11018.3,11287.6,9519.7,9519.7,3400.13,3400.13
23-02-2021,17,16:45 - 17:00,11397.9,11021.8,9669.9,9669.9,3610.4,3610.4
23-02-2021,18,17:00 - 17:15,10724.1,11830.6,9614.7,9614.7,2947.94,2947.94
23-02-2021,18,17:15 - 17:30,10201.1,10977.1,9074.2,9074.2,2957.62,2957.62
23-02-2021,18,17:30 - 17:45,9565.5,10397.9,8336.1,8336.1,2947.76,2947.76
23-02-2021,18,17:45 - 18:00,9599.3,9701.9,8344,8344,2994.92,2994.92
23-02-2021,19,18:00 - 18:15,10272.9,10170.3,9058.4,9058.4,3469.79,3469.79
23-02-2021,19,18:15 - 18:30,11094.1,9393.4,8817.7,8817.7,4508.8,4508.8
23-02-2021,19,18:30 - 18:45,11978.3,9345.2,9008,9008,4800,4800
23-02-2021,19,18:45 - 19:00,12065.4,8739.5,8632.3,8632.3,5500.25,5500.25
23-02-2021,20,19:00 - 19:15,11571.5,8774.7,8667.5,8667.5,5170.44,5170.44
23-02-2021,20,19:15 - 19:30,11468.2,8991,8669.17,8669.16,4999.07,4999.07
23-02-2021,20,19:30 - 19:45,10225.9,8857.1,8164.29,8164.29,4479.01,4479.01
23-02-2021,20,19:45 - 20:00,9373.1,8544.3,7736.3,7736.3,4000.68,4000.68
23-02-2021,21,20:00 - 20:15,8346.5,8809.6,7397.4,7397.4,3500,3500
23-02-2021,21,20:15 - 20:30,7367.9,8712.6,6454.9,6454.9,3269.76,3269.76
23-02-2021,21,20:30 - 20:45,7170.1,9020.8,6273.3,6273.3,3239.27,3239.27
23-02-2021,21,20:45 - 21:00,6882.2,9391.8,6032.4,6032.4,3079.56,3079.56
23-02-2021,22,21:00 - 21:15,6933.7,9267.3,5928.6,5928.6,3306.81,3306.81
23-02-2021,22,21:15 - 21:30,6664.4,9227.3,5745.9,5745.9,3051.92,3051.92
23-02-2021,22,21:30 - 21:45,6463.4,9384.3,5557.6,5557.6,3051.79,3051.79
23-02-2021,22,21:45 - 22:00,6306.2,10362.8,5187.56,5187.56,2800.94,2800.94
23-02-2021,23,22:00 - 22:15,5834.4,10531.1,4415,4415,2579.72,2579.72
23-02-2021,23,22:15 - 22:30,5833.5,11121.2,4415.5,4415.5,2579.3,2579.3
23-02-2021,23,22:30 - 22:45,5676.2,12017.7,4310.2,4310.2,2479.3,2479.3
23-02-2021,23,22:45 - 23:00,6101.4,12523.6,4687.1,4687.1,2590,2590
23-02-2021,24,23:00 - 23:15,6728,13807.5,5266.5,5266.5,2677.54,2677.54
23-02-2021,24,23:15 - 23:30,6784.7,13770.5,5321.1,5321.1,2673.1,2673.1
23-02-2021,24,23:30 - 23:45,6920,14139.5,5467.8,5467.8,2630.46,2630.46
23-02-2021,24,23:45 - 24:00,6887.4,13938,5458.4,5458.4,2539.91,2539.91
24-02-2021,1,00:00 - 00:15,10015,13612.3,7857.1,7857.1,2689.74,2689.74
24-02-2021,1,00:15 - 00:30,10113.6,14441.8,7805.8,7805.8,2684.38,2684.38
24-02-2021,1,00:30 - 00:45,10114.1,15384.8,7855.3,7855.3,2681.1,2681.1
24-02-2021,1,00:45 - 01:00,10089.9,15926.8,7836.5,7836.5,2673.6,2673.6
24-02-2021,2,01:00 - 01:15,10091.3,16897.8,7858.6,7858.6,2666.46,2666.46
24-02-2021,2,01:15 - 01:30,10006.3,17433.8,7835.2,7835.2,2630.69,2630.69
24-02-2021,2,01:30 - 01:45,10124.7,18183.8,7788.2,7788.2,2579.88,2579.88
24-02-2021,2,01:45 - 02:00,10122,18405.8,7785.5,7785.5,2574.9,2574.9
24-02-2021,3,02:00 - 02:15,10081.6,18639,7747,7747,2558.99,2558.99
24-02-2021,3,02:15 - 02:30,10099.6,18488.6,7762.3,7762.3,2574.31,2574.31
24-02-2021,3,02:30 - 02:45,10281.7,18541.6,7708.6,7708.6,2558.34,2558.34
24-02-2021,3,02:45 - 03:00,10292.6,18532.6,7719.8,7719.8,2558.09,2558.09
24-02-2021,4,03:00 - 03:15,9911.3,18758.3,7255.7,7255.7,2510.08,2510.08
24-02-2021,4,03:15 - 03:30,9999.4,18913.3,7254.5,7254.5,2500.8,2500.8
24-02-2021,4,03:30 - 03:45,10066.9,18867.3,7265.5,7265.5,2500.94,2500.94
24-02-2021,4,03:45 - 04:00,9968.7,18942.3,7260,7260,2484.3,2484.3
24-02-2021,5,04:00 - 04:15,10055.4,18382.4,7246.5,7246.5,2484.77,2484.77
24-02-2021,5,04:15 - 04:30,9789.3,18050.4,7272.9,7272.9,2510.39,2510.39
24-02-2021,5,04:30 - 04:45,9649.3,17655.8,7270.2,7270.2,2510.8,2510.8
24-02-2021,5,04:45 - 05:00,9750.9,17130.2,7302.3,7302.3,2574.93,2574.93
24-02-2021,6,05:00 - 05:15,10476.3,15783.8,8152.8,8152.8,2681.91,2681.91
24-02-2021,6,05:15 - 05:30,10399.2,14358.2,8225.1,8225.1,2689.58,2689.58
24-02-2021,6,05:30 - 05:45,10397.4,13263.7,8290.21,8290.21,2800.28,2800.28
24-02-2021,6,05:45 - 06:00,10647.1,12472.7,8339.73,8339.73,2850.09,2850.09
24-02-2021,7,06:00 - 06:15,10062.5,12132,9038.3,9038.3,2899.32,2899.32
24-02-2021,7,06:15 - 06:30,11484.9,12245,10400.3,10400.3,3308.89,3308.89
24-02-2021,7,06:30 - 06:45,12110.6,11874.9,10729.8,10729.8,3863.19,3863.19
24-02-2021,7,06:45 - 07:00,12490.6,11758.2,10713.1,10713.1,4000.27,4000.27
24-02-2021,8,07:00 - 07:15,13047.5,11124.5,10304.3,10304.3,4255.46,4255.46
24-02-2021,8,07:15 - 07:30,13845.7,11175.9,10766.5,10766.5,4500.61,4500.61
24-02-2021,8,07:30 - 07:45,13503.8,11159.6,10740.2,10740.2,4500.46,4500.46
24-02-2021,8,07:45 - 08:00,13439.6,10902.8,10473.9,10473.9,4500.55,4500.55
24-02-2021,9,08:00 - 08:15,13012.4,10654.6,10245,10245,4900.32,4900.32
24-02-2021,9,08:15 - 08:30,12713.4,10287.4,9877.8,9877.8,4900.52,4900.52
24-02-2021,9,08:30 - 08:45,11968.1,10012.9,9603.3,9603.3,4900.29,4900.29
24-02-2021,9,08:45 - 09:00,11154,9588,9158.4,9158.4,4750.89,4750.89
24-02-2021,10,09:00 - 09:15,11271.4,9308.3,8905.6,8905.6,4500.72,4500.72
24-02-2021,10,09:15 - 09:30,11422,8667.2,8494.5,8494.5,5300.41,5300.41
24-02-2021,10,09:30 - 09:45,11044.2,8573.6,8400.9,8400.9,5300.1,5300.1
24-02-2021,10,09:45 - 10:00,10962.6,8577.6,8404.9,8404.9,5047,5047
24-02-2021,11,10:00 - 10:15,11082.9,8770.8,8268.17,8268.17,4835.86,4835.86
24-02-2021,11,10:15 - 10:30,10811.2,8748.5,8104.61,8104.61,4834.97,4834.97
24-02-2021,11,10:30 - 10:45,10387.7,8866.2,7901.5,7901.5,4754.8,4754.8
24-02-2021,11,10:45 - 11:00,9966.3,8887.7,7576.1,7576.1,4498.46,4498.46
24-02-2021,12,11:00 - 11:15,9656.3,8995.9,7320.06,7320.07,4000.18,4000.18
24-02-2021,12,11:15 - 11:30,9564.5,8801.2,7229.9,7229.9,4000.6,4000.6
24-02-2021,12,11:30 - 11:45,9527.3,8241.6,6930.7,6930.7,4498.83,4498.83
24-02-2021,12,11:45 - 12:00,9619.6,8261.6,6996.1,6996.1,4500,4500
24-02-2021,13,12:00 - 12:15,10179,8830.5,7219.8,7219.8,4498.07,4498.07
24-02-2021,13,12:15 - 12:30,10382.9,9203,7535.4,7535.4,4046.19,4046.19
24-02-2021,13,12:30 - 12:45,10815.3,9585.4,7969.8,7969.8,4498.06,4498.06
24-02-2021,13,12:45 - 13:00,10854.9,10134.1,8371.42,8371.42,3940.83,3940.83
24-02-2021,14,13:00 - 13:15,10475.9,10780,8528.44,8528.44,3499.72,3499.72
24-02-2021,14,13:15 - 13:30,10339.1,11320.6,8645.4,8645.4,3201.84,3201.84
24-02-2021,14,13:30 - 13:45,10198.3,11963.5,8700.9,8700.9,3027.59,3027.59
24-02-2021,14,13:45 - 14:00,10145.4,12590.3,8776.4,8776.4,2947.38,2947.38
24-02-2021,15,14:00 - 14:15,10865.3,13385.5,9462.1,9462.1,3027.61,3027.61
24-02-2021,15,14:15 - 14:30,11199.6,13553.4,9796.2,9796.2,3027.63,3027.63
24-02-2021,15,14:30 - 14:45,11249.7,13373.2,9850,9850,3000.11,3000.11
24-02-2021,15,14:45 - 15:00,11488.8,13152.6,10022.7,10022.7,2947.86,2947.86
24-02-2021,16,15:00 - 15:15,11458.1,12763.1,9833.4,9833.4,3000.48,3000.48
24-02-2021,16,15:15 - 15:30,11661,12683.9,10084.5,10084.5,2947.95,2947.95
24-02-2021,16,15:30 - 15:45,11981.2,12075.6,10115.9,10115.9,3020.98,3020.98
24-02-2021,16,15:45 - 16:00,12142,12001.9,10060.2,10060.2,3111.9,3111.9
24-02-2021,17,16:00 - 16:15,12086.9,11856.3,10059.8,10059.8,3203.83,3203.83
24-02-2021,17,16:15 - 16:30,12741,11886.5,10405,10405,3489.57,3489.57
24-02-2021,17,16:30 - 16:45,13416,11687.3,10597.7,10597.7,4004.14,4004.14
24-02-2021,17,16:45 - 17:00,13837.6,11516.4,10611,10611,4200.47,4200.47
24-02-2021,18,17:00 - 17:15,12836.8,11905.8,10718.6,10718.6,3400.67,3400.67
24-02-2021,18,17:15 - 17:30,12680.1,11528.2,10546.6,10546.6,3469.92,3469.92
24-02-2021,18,17:30 - 17:45,12472.2,10811.5,10001.5,10001.5,4200.17,4200.17
24-02-2021,18,17:45 - 18:00,12133.7,10451.7,9654.2,9654.2,4333.23,4333.23
24-02-2021,19,18:00 - 18:15,11941.5,10929.1,10119.1,10119.1,3800.53,3800.53
24-02-2021,19,18:15 - 18:30,12396.9,10264.9,9880.7,9880.7,4950.37,4950.37
24-02-2021,19,18:30 - 18:45,13476.7,9558.2,9548.2,9548.2,6400.32,6400.32
24-02-2021,19,18:45 - 19:00,13519.1,8766.7,8756.7,8756.7,6517.43,6517.43
24-02-2021,20,19:00 - 19:15,13192.7,8660.8,8660.8,8660.8,6505.34,6505.34
24-02-2021,20,19:15 - 19:30,13003.3,8819.9,8819.9,8819.9,6000.4,6000.4
24-02-2021,20,19:30 - 19:45,12671,8520.8,8422.3,8422.3,5309.19,5309.19
24-02-2021,20,19:45 - 20:00,11820.5,8272.6,8174.1,8174.1,5000.35,5000.35
24-02-2021,21,20:00 - 20:15,10388.9,8090.7,7589,7589,4600.14,4600.14
24-02-2021,21,20:15 - 20:30,9808.3,7723.5,7233.6,7233.6,4500.28,4500.28
24-02-2021,21,20:30 - 20:45,9225.6,7792.5,6991.8,6991.8,4300.08,4300.08
24-02-2021,21,20:45 - 21:00,8834.9,8043.5,6750.7,6750.7,4000.67,4000.67
24-02-2021,22,21:00 - 21:15,8883.7,8230.2,6605.6,6605.6,3888.39,3888.39
24-02-2021,22,21:15 - 21:30,8372.1,8140.2,6382.9,6382.9,3721.38,3721.38
24-02-2021,22,21:30 - 21:45,8167.8,8076.2,6300.99,6300.99,3499.13,3499.13
24-02-2021,22,21:45 - 22:00,7985.2,8939.2,6039.1,6039.1,3027.16,3027.16
24-02-2021,23,22:00 - 22:15,7837.4,9746.6,5862.68,5862.69,2800.19,2800.19
24-02-2021,23,22:15 - 22:30,7704.1,10170.6,5612.4,5612.4,2847.06,2847.06
24-02-2021,23,22:30 - 22:45,7578.4,11332.1,5704.2,5704.2,2777.02,2777.02
24-02-2021,23,22:45 - 23:00,8013.3,11767.1,6136.2,6136.2,2777.09,2777.09
24-02-2021,24,23:00 - 23:15,8636.9,13081.7,6546.8,6546.8,2684.87,2684.87
24-02-2021,24,23:15 - 23:30,8709.4,13167.7,6617.2,6617.2,2684.17,2684.17
24-02-2021,24,23:30 - 23:45,8821.3,13081.7,6728.9,6728.9,2681.17,2681.17
24-02-2021,24,23:45 - 24:00,8902.6,12783.8,6817.3,6817.3,2673.71,2673.71
25-02-2021,1,00:00 - 00:15,9552.3,12825.7,6913.91,6913.91,2827.27,2827.27
25-02-2021,1,00:15 - 00:30,9615.9,13807.2,6937.6,6937.6,2768.14,2768.14
25-02-2021,1,00:30 - 00:45,9667.7,14616.2,6995.6,6995.6,2728.49,2728.49
25-02-2021,1,00:45 - 01:00,9638,15222.2,7016.83,7016.83,2684.9,2684.9
25-02-2021,2,01:00 - 01:15,9694.4,16013.2,6986.92,6986.92,2684.58,2684.58
25-02-2021,2,01:15 - 01:30,9713.2,16160.2,6871.95,6871.95,2681.9,2681.9
25-02-2021,2,01:30 - 01:45,9651.2,16429.2,6700,6700,2673.63,2673.63
25-02-2021,2,01:45 - 02:00,9591.1,16954.2,6639.93,6639.93,2673.19,2673.19
25-02-2021,3,02:00 - 02:15,9217.6,17221.4,6432.6,6432.6,2630.73,2630.73
25-02-2021,3,02:15 - 02:30,9251.3,16919,6466.6,6466.6,2630.82,2630.82
25-02-2021,3,02:30 - 02:45,9195.4,16903,6410.7,6410.7,2630.57,2630.57
25-02-2021,3,02:45 - 03:00,9211.1,16879,6426.9,6426.9,2630.36,2630.36
25-02-2021,4,03:00 - 03:15,8984.5,17164,6225.3,6225.3,2579,2579
25-02-2021,4,03:15 - 03:30,8975.1,17325,6222.12,6222.12,2555.03,2555.03
25-02-2021,4,03:30 - 03:45,9050.5,17452,6311.6,6311.6,2510.86,2510.86
25-02-2021,4,03:45 - 04:00,9048.8,17511,6309.7,6309.7,2510.72,2510.72
25-02-2021,5,04:00 - 04:15,9557.8,17198,6592.2,6592.2,2574.47,2574.47
25-02-2021,5,04:15 - 04:30,9678.6,16653,6664.2,6664.2,2673.13,2673.13
25-02-2021,5,04:30 - 04:45,9659.9,15548.8,6708.4,6708.4,2681.04,2681.04
25-02-2021,5,04:45 - 05:00,9786.9,15026.8,6885.3,6885.3,2684.81,2684.81
25-02-2021,6,05:00 - 05:15,10226.3,14005.2,7598.4,7598.4,2847.51,2847.51
25-02-2021,6,05:15 - 05:30,10717.2,13209.8,7958,7958,2907.94,2907.94
25-02-2021,6,05:30 - 05:45,10626.4,12464.3,8202.9,8202.9,3027.42,3027.42
25-02-2021,6,05:45 - 06:00,10871.8,11547.3,8349.84,8349.84,3111.8,3111.8
25-02-2021,7,06:00 - 06:15,11241.3,11317.3,9414.6,9414.6,3400.95,3400.95
25-02-2021,7,06:15 - 06:30,13330.8,11546.3,10447.3,10447.3,3900.44,3900.44
25-02-2021,7,06:30 - 06:45,13798.7,10856.7,10320.6,10320.6,4400.61,4400.61
25-02-2021,7,06:45 - 07:00,14128.2,10828.3,10452.2,10452.2,4600.41,4600.41
25-02-2021,8,07:00 - 07:15,14620.3,10471.6,10355.4,10355.4,5100.77,5100.77
25-02-2021,8,07:15 - 07:30,15251.8,10421.6,10305.4,10305.4,5400.67,5400.67
25-02-2021,8,07:30 - 07:45,14983.2,10065.7,9949.5,9949.5,5400.83,5400.83
25-02-2021,8,07:45 - 08:00,14872.4,9832.2,9733.9,9733.9,5649.21,5649.21
25-02-2021,9,08:00 - 08:15,14382.2,9971,9956,9956,5800.86,5800.86
25-02-2021,9,08:15 - 08:30,14354.4,9664.7,9659.7,9659.7,6000.52,6000.52
25-02-2021,9,08:30 - 08:45,13370,9081.6,9066.6,9066.6,5800.97,5800.97
25-02-2021,9,08:45 - 09:00,12846.1,8550.7,8545.7,8545.7,6000.49,6000.49
25-02-2021,10,09:00 - 09:15,13107.3,8554,8549,8549,6000.32,6000.32
25-02-2021,10,09:15 - 09:30,13044.1,7951.9,7951.9,7951.9,7000.47,7000.47
25-02-2021,10,09:30 - 09:45,12581,7954.8,7949.8,7949.8,6000.9,6000.9
25-02-2021,10,09:45 - 10:00,12445.3,7960.7,7955.7,7955.7,6000.8,6000.8
25-02-2021,11,10:00 - 10:15,11806,8168.5,7991.3,7991.3,5400.95,5400.95
25-02-2021,11,10:15 - 10:30,11814.5,7943.9,7850.9,7850.9,5667.6,5667.6
25-02-2021,11,10:30 - 10:45,11001.6,7724.9,7547.7,7547.7,5400.58,5400.58
25-02-2021,11,10:45 - 11:00,10438.2,7742.7,7388.27,7388.27,4999.26,4999.26
25-02-2021,12,11:00 - 11:15,10068,7704.4,7305.3,7305.3,4999.08,4999.08
25-02-2021,12,11:15 - 11:30,9997,7855.7,7297.1,7297.1,4871.7,4871.7
25-02-2021,12,11:30 - 11:45,9939.7,7728.7,7191.4,7191.4,4879.97,4879.97
25-02-2021,12,11:45 - 12:00,9668.4,7940,7039.2,7039.2,4819.38,4819.38
25-02-2021,13,12:00 - 12:15,9498.6,8578.3,7060.5,7060.5,3821.99,3821.99
25-02-2021,13,12:15 - 12:30,9554.5,8842.9,7192.7,7192.7,3630.87,3630.87
25-02-2021,13,12:30 - 12:45,9910.5,9146.3,7396.1,7396.1,3630.83,3630.83
25-02-2021,13,12:45 - 13:00,10269.1,9431.1,7680.9,7680.9,3710.21,3710.21
25-02-2021,14,13:00 - 13:15,10226.6,9931.5,7844.1,7844.1,3600.82,3600.82
25-02-2021,14,13:15 - 13:30,9959.2,10447.5,7804.97,7804.97,3294.12,3294.12
25-02-2021,14,13:30 - 13:45,10019.9,10983.5,8060.4,8060.4,3111.95,3111.95
25-02-2021,14,13:45 - 14:00,10177.3,11608.9,8296.8,8296.8,3027.54,3027.54
25-02-2021,15,14:00 - 14:15,10579.6,11793.1,8597.8,8597.8,3027.82,3027.82
25-02-2021,15,14:15 - 14:30,10981.7,12052,8899.8,8899.8,3027.38,3027.38
25-02-2021,15,14:30 - 14:45,11829.6,11974.2,9618.2,9618.2,3079.39,3079.39
25-02-2021,15,14:45 - 15:00,12182.4,12058.3,9860.6,9860.6,3098.55,3098.55
25-02-2021,16,15:00 - 15:15,12122.8,11508,9566.7,9566.7,3200.15,3200.15
25-02-2021,16,15:15 - 15:30,12637.5,11433.9,9878.5,9878.5,3448.44,3448.44
25-02-2021,16,15:30 - 15:45,13431.5,11124,10075.5,10075.5,3964,3964
25-02-2021,16,15:45 - 16:00,13613.5,11000.2,9966.9,9966.9,4000.11,4000.11
25-02-2021,17,16:00 - 16:15,13466,10882,9981.5,9981.5,4000.01,4000.01
25-02-2021,17,16:15 - 16:30,14061.4,10881.9,10081.4,10081.4,4092.34,4092.34
25-02-2021,17,16:30 - 16:45,14229.4,10543.5,10173.1,10173.1,4489.77,4489.77
25-02-2021,17,16:45 - 17:00,14189.7,10291.1,9927.5,9927.5,4800.55,4800.55
25-02-2021,18,17:00 - 17:15,12289.3,10096.9,9432.5,9432.5,4000.45,4000.45
25-02-2021,18,17:15 - 17:30,12069.2,9954.1,9289.7,9289.7,4000.37,4000.37
25-02-2021,18,17:30 - 17:45,11910.2,9175.8,8874.8,8874.8,4999.26,4999.26
25-02-2021,18,17:45 - 18:00,11970.2,9332.1,8968.5,8968.5,4700.82,4700.82
25-02-2021,19,18:00 - 18:15,11863.1,9887,9382.8,9382.8,4400.56,4400.56
25-02-2021,19,18:15 - 18:30,12265.1,9340.1,9120.9,9120.9,5229.35,5229.35
