Date ,Hour,Time block,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh),Weighted MCP (Rs/MWh)
28-10-2021,21,20:45 - 21:00,9851.00,12536.50,8352.81,8352.81,3509.92,3509.92
28-10-2021,22,21:00 - 21:15,10133.00,12750.60,8651.63,8651.63,3500.32,3500.32
28-10-2021,22,21:15 - 21:30,9998.60,12894.40,8564.70,8564.70,3499.09,3499.09
28-10-2021,22,21:30 - 21:45,9907.90,13067.00,8374.00,8374.00,3498.05,3498.05
28-10-2021,22,21:45 - 22:00,9605.20,13036.80,8071.30,8071.30,3497.37,3497.37
28-10-2021,23,22:00 - 22:15,9726.10,13075.20,7583.40,7583.40,3495.92,3495.92
28-10-2021,23,22:15 - 22:30,9588.30,12790.30,7445.00,7445.00,3496.70,3496.70
28-10-2021,23,22:30 - 22:45,9350.10,12663.80,7209.90,7209.90,3496.50,3496.50
28-10-2021,23,22:45 - 23:00,9225.70,12897.30,7087.90,7087.90,3495.72,3495.72
28-10-2021,24,23:00 - 23:15,8547.40,12676.80,6367.00,6367.00,3473.36,3473.36
28-10-2021,24,23:15 - 23:30,8419.90,12478.20,6238.60,6238.60,3472.89,3472.89
28-10-2021,24,23:30 - 23:45,8220.20,12702.50,6035.80,6035.80,3409.53,3409.53
28-10-2021,24,23:45 - 24:00,7964.00,12715.90,5810.30,5810.30,3249.37,3249.37
29-10-2021,1,00:00 - 00:15,6923.90,11001.50,5370.90,5370.90,3149.57,3149.57
29-10-2021,1,00:15 - 00:30,6882.00,10863.60,5329.00,5329.00,3149.68,3149.68
29-10-2021,1,00:30 - 00:45,6736.50,10757.90,5198.10,5198.10,3051.96,3051.96
29-10-2021,1,00:45 - 01:00,6784.80,10749.00,5329.40,5329.40,2993.82,2993.82
29-10-2021,2,01:00 - 01:15,6491.50,10918.60,5099.70,5099.70,2991.87,2991.87
29-10-2021,2,01:15 - 01:30,6409.80,11010.20,5030.40,5030.40,2948.90,2948.90
29-10-2021,2,01:30 - 01:45,6273.30,11222.10,4932.80,4932.80,2815.69,2815.69
29-10-2021,2,01:45 - 02:00,6061.40,11503.90,4809.30,4809.30,2624.59,2624.59
29-10-2021,3,02:00 - 02:15,5831.30,11872.30,4652.50,4652.50,2502.80,2502.80
29-10-2021,3,02:15 - 02:30,5765.00,12025.90,4761.00,4761.00,2499.46,2499.46
29-10-2021,3,02:30 - 02:45,5417.10,12227.60,4614.60,4614.60,2279.70,2279.70
29-10-2021,3,02:45 - 03:00,5310.10,12490.20,4544.70,4544.70,2249.89,2249.89
29-10-2021,4,03:00 - 03:15,5266.70,12599.80,4528.40,4528.40,2249.20,2249.20
29-10-2021,4,03:15 - 03:30,5063.00,12869.40,4418.90,4418.90,2051.72,2051.72
29-10-2021,4,03:30 - 03:45,4778.50,12917.40,4230.10,4230.10,1999.77,1999.77
29-10-2021,4,03:45 - 04:00,4734.50,12994.40,4186.10,4186.10,1999.66,1999.66
29-10-2021,5,04:00 - 04:15,4760.90,13564.40,4210.20,4210.20,1999.46,1999.46
29-10-2021,5,04:15 - 04:30,4741.50,12995.40,4189.90,4189.90,1999.65,1999.65
29-10-2021,5,04:30 - 04:45,4820.80,12545.70,4259.70,4259.70,1999.78,1999.78
29-10-2021,5,04:45 - 05:00,5238.20,12007.50,4565.00,4565.00,2090.05,2090.05
29-10-2021,6,05:00 - 05:15,5264.10,11065.70,4375.60,4375.60,2309.02,2309.02
29-10-2021,6,05:15 - 05:30,5650.60,10786.90,4725.80,4725.80,2499.87,2499.87
29-10-2021,6,05:30 - 05:45,6234.80,10609.30,4941.10,4941.10,2800.48,2800.48
29-10-2021,6,05:45 - 06:00,6664.50,10578.10,5156.30,5156.30,2809.23,2809.23
29-10-2021,7,06:00 - 06:15,8681.50,11233.40,7284.70,7284.70,3309.40,3309.40
29-10-2021,7,06:15 - 06:30,9555.70,11249.30,7485.90,7485.90,3759.31,3759.31
29-10-2021,7,06:30 - 06:45,10804.80,11300.90,8154.00,8154.00,4019.22,4019.22
29-10-2021,7,06:45 - 07:00,11236.50,11332.00,8518.29,8518.29,4250.48,4250.48
29-10-2021,8,07:00 - 07:15,11204.40,10947.70,8306.80,8306.80,4502.01,4502.01
29-10-2021,8,07:15 - 07:30,11427.70,11165.00,8472.59,8472.59,4500.73,4500.73
29-10-2021,8,07:30 - 07:45,11016.00,11309.60,8448.70,8448.70,4000.56,4000.56
29-10-2021,8,07:45 - 08:00,10788.50,11338.10,8197.00,8197.00,3996.59,3996.59
29-10-2021,9,08:00 - 08:15,9882.90,11116.20,7660.40,7660.40,3995.31,3995.31
29-10-2021,9,08:15 - 08:30,9266.50,11339.80,7179.30,7179.30,3991.18,3991.18
29-10-2021,9,08:30 - 08:45,8244.00,11063.00,7069.80,7069.80,3246.39,3246.39
29-10-2021,9,08:45 - 09:00,7465.00,10836.80,6392.52,6392.52,3242.09,3242.09
29-10-2021,10,09:00 - 09:15,6788.80,11437.90,5780.30,5780.30,2900.77,2900.77
29-10-2021,10,09:15 - 09:30,6949.20,11343.00,5832.00,5832.00,3051.17,3051.17
29-10-2021,10,09:30 - 09:45,6970.60,11607.10,5855.00,5855.00,3051.28,3051.28
29-10-2021,10,09:45 - 10:00,6625.10,11779.20,5575.60,5575.60,2980.00,2980.00
29-10-2021,11,10:00 - 10:15,6086.10,11997.70,5359.60,5359.60,2609.80,2609.80
29-10-2021,11,10:15 - 10:30,5674.30,12078.80,5207.00,5207.00,2430.89,2430.89
29-10-2021,11,10:30 - 10:45,5197.00,12201.80,4955.40,4955.40,2299.29,2299.29
29-10-2021,11,10:45 - 11:00,5113.80,12206.80,4872.20,4872.20,2279.13,2279.13
29-10-2021,12,11:00 - 11:15,5191.60,12447.40,4953.30,4953.30,2279.16,2279.16
29-10-2021,12,11:15 - 11:30,5222.30,12509.80,4984.00,4984.00,2249.94,2249.94
29-10-2021,12,11:30 - 11:45,4990.90,12567.60,4753.90,4753.90,2188.97,2188.97
29-10-2021,12,11:45 - 12:00,4847.90,12365.30,4610.90,4610.90,2188.64,2188.64
29-10-2021,13,12:00 - 12:15,4405.00,12528.70,4189.30,4189.30,1999.81,1999.81
29-10-2021,13,12:15 - 12:30,4062.60,12455.30,3846.90,3846.90,1999.52,1999.52
29-10-2021,13,12:30 - 12:45,3969.90,12338.80,3754.20,3754.20,1999.42,1999.42
29-10-2021,13,12:45 - 13:00,3906.90,12423.70,3691.20,3691.20,1999.34,1999.34
29-10-2021,14,13:00 - 13:15,3789.90,12865.30,3570.50,3570.50,1999.14,1999.14
29-10-2021,14,13:15 - 13:30,3830.10,12997.80,3610.70,3610.70,1999.21,1999.21
29-10-2021,14,13:30 - 13:45,4172.20,12820.40,3852.80,3852.80,1999.41,1999.41
29-10-2021,14,13:45 - 14:00,4260.40,12586.60,3941.00,3941.00,1999.47,1999.47
29-10-2021,15,14:00 - 14:15,4350.90,12151.30,4016.40,4016.40,1999.68,1999.68
29-10-2021,15,14:15 - 14:30,4623.80,11959.30,4289.30,4289.30,1999.95,1999.95
29-10-2021,15,14:30 - 14:45,4996.00,11671.40,4656.90,4656.90,2188.83,2188.83
29-10-2021,15,14:45 - 15:00,5369.70,11438.30,5029.30,5029.30,2299.46,2299.46
29-10-2021,16,15:00 - 15:15,6135.80,10942.20,5364.00,5364.00,2692.35,2692.35
29-10-2021,16,15:15 - 15:30,6499.90,10881.20,5553.30,5553.30,2950.96,2950.96
29-10-2021,16,15:30 - 15:45,7180.50,10974.10,5914.38,5914.38,3051.05,3051.05
29-10-2021,16,15:45 - 16:00,7825.90,10821.20,6288.00,6288.00,3300.91,3300.91
29-10-2021,17,16:00 - 16:15,8134.50,10778.20,6401.80,6401.80,3309.93,3309.93
29-10-2021,17,16:15 - 16:30,8679.80,10526.00,6577.40,6577.40,3700.56,3700.56
29-10-2021,17,16:30 - 16:45,9041.10,10164.00,6859.10,6859.10,3993.90,3993.90
29-10-2021,17,16:45 - 17:00,9346.20,9761.90,6955.60,6955.60,4749.53,4749.53
29-10-2021,18,17:00 - 17:15,9388.70,10131.80,7294.50,7294.50,4250.48,4250.48
29-10-2021,18,17:15 - 17:30,9731.50,10539.80,7649.50,7649.50,5100.22,5100.22
29-10-2021,18,17:30 - 17:45,9875.70,10500.20,7811.80,7811.80,5469.34,5469.34
29-10-2021,18,17:45 - 18:00,10300.40,10778.00,8216.50,8216.50,5469.59,5469.59
29-10-2021,19,18:00 - 18:15,10716.20,10295.30,7954.40,7954.40,6695.18,6695.18
29-10-2021,19,18:15 - 18:30,11054.60,10111.10,7936.90,7936.90,6695.95,6695.95
29-10-2021,19,18:30 - 18:45,11731.90,10179.10,8123.90,8123.90,8000.62,8000.62
29-10-2021,19,18:45 - 19:00,11401.70,10428.10,8064.60,8064.60,6000.51,6000.51
29-10-2021,20,19:00 - 19:15,11313.70,10671.80,8093.70,8093.70,6000.61,6000.61
29-10-2021,20,19:15 - 19:30,10671.10,10940.80,8135.40,8135.40,4999.72,4999.72
29-10-2021,20,19:30 - 19:45,10246.40,11129.80,7935.80,7935.80,4470.44,4470.44
29-10-2021,20,19:45 - 20:00,9602.90,11363.20,7813.50,7813.50,3949.74,3949.74
29-10-2021,21,20:00 - 20:15,9231.90,11977.20,7701.80,7701.80,3898.45,3898.45
29-10-2021,21,20:15 - 20:30,9152.00,12266.50,7881.29,7881.29,3750.40,3750.40
29-10-2021,21,20:30 - 20:45,9135.10,12477.20,8079.52,8079.52,3660.25,3660.25
29-10-2021,21,20:45 - 21:00,8994.80,12667.00,8053.05,8053.05,3500.66,3500.66
29-10-2021,22,21:00 - 21:15,8951.30,12657.90,7813.20,7813.20,3479.22,3479.22
29-10-2021,22,21:15 - 21:30,8908.70,12657.10,7770.60,7770.60,3479.03,3479.03
29-10-2021,22,21:30 - 21:45,8598.50,12936.60,7510.40,7510.40,3477.30,3477.30
29-10-2021,22,21:45 - 22:00,8309.10,13042.10,7221.20,7221.20,3476.15,3476.15
29-10-2021,23,22:00 - 22:15,8712.70,13131.60,7083.70,7083.70,3475.25,3475.25
29-10-2021,23,22:15 - 22:30,8620.30,13016.40,6990.00,6990.00,3475.60,3475.60
29-10-2021,23,22:30 - 22:45,8700.90,12991.80,7074.50,7074.50,3475.92,3475.92
29-10-2021,23,22:45 - 23:00,8460.30,13160.60,6836.70,6836.70,3474.51,3474.51
29-10-2021,24,23:00 - 23:15,7756.50,12969.70,6088.50,6088.50,3441.32,3441.32
29-10-2021,24,23:15 - 23:30,7534.60,12728.10,5868.20,5868.20,3369.54,3369.54
29-10-2021,24,23:30 - 23:45,7338.90,12885.10,5811.30,5811.30,3249.47,3249.47
29-10-2021,24,23:45 - 24:00,6662.80,13020.40,5218.19,5218.19,3000.24,3000.24
30-10-2021,1,00:00 - 00:15,8472.40,11876.30,6645.59,6645.59,3242.80,3242.80
30-10-2021,1,00:15 - 00:30,8457.30,11923.70,6631.04,6631.04,3242.13,3242.13
30-10-2021,1,00:30 - 00:45,8357.10,11817.50,6530.90,6530.90,3241.82,3241.82
30-10-2021,1,00:45 - 01:00,8312.50,11752.10,6486.70,6486.70,3241.59,3241.59
30-10-2021,2,01:00 - 01:15,8272.20,11892.10,6625.70,6625.70,2948.00,2948.00
30-10-2021,2,01:15 - 01:30,8024.00,11932.10,6378.80,6378.80,2945.78,2945.78
30-10-2021,2,01:30 - 01:45,7906.20,11953.20,6260.20,6260.20,2944.78,2944.78
30-10-2021,2,01:45 - 02:00,7880.30,12148.70,6234.40,6234.40,2944.04,2944.04
30-10-2021,3,02:00 - 02:15,7617.20,12200.70,6014.40,6014.40,2892.55,2892.55
30-10-2021,3,02:15 - 02:30,7526.80,12344.60,5934.30,5934.30,2881.43,2881.43
30-10-2021,3,02:30 - 02:45,7377.50,12451.60,5812.80,5812.80,2779.92,2779.92
30-10-2021,3,02:45 - 03:00,7260.60,12698.60,5735.80,5735.80,2700.01,2700.01
30-10-2021,4,03:00 - 03:15,7236.70,12707.60,5735.60,5735.60,2692.97,2692.97
30-10-2021,4,03:15 - 03:30,7143.50,12869.60,5657.80,5657.80,2624.48,2624.48
30-10-2021,4,03:30 - 03:45,7261.90,12954.60,5775.80,5775.80,2624.91,2624.91
30-10-2021,4,03:45 - 04:00,7285.30,13087.60,5799.60,5799.60,2624.27,2624.27
30-10-2021,5,04:00 - 04:15,7389.80,13214.80,5901.90,5901.90,2624.56,2624.56
30-10-2021,5,04:15 - 04:30,7467.00,12829.70,5922.80,5922.80,2778.62,2778.62
30-10-2021,5,04:30 - 04:45,7554.50,12394.80,5990.00,5990.00,2815.83,2815.83
30-10-2021,5,04:45 - 05:00,7955.40,11883.20,6171.50,6171.50,2894.23,2894.23
30-10-2021,6,05:00 - 05:15,8054.80,10996.90,6332.40,6332.40,2948.58,2948.58
30-10-2021,6,05:15 - 05:30,8793.80,10876.30,6790.20,6790.20,3051.23,3051.23
30-10-2021,6,05:30 - 05:45,9263.90,10697.30,6889.62,6889.62,3216.35,3216.35
30-10-2021,6,05:45 - 06:00,9658.10,10779.60,7042.30,7042.30,3349.42,3349.42
30-10-2021,7,06:00 - 06:15,10868.50,11578.20,8250.90,8250.90,3769.29,3769.29
30-10-2021,7,06:15 - 06:30,11924.80,11628.00,8926.90,8926.90,3898.97,3898.97
30-10-2021,7,06:30 - 06:45,12752.70,11879.70,9383.00,9383.00,4179.97,4179.97
30-10-2021,7,06:45 - 07:00,13111.50,11709.80,9327.79,9327.79,4502.77,4502.77
30-10-2021,8,07:00 - 07:15,13063.20,11815.90,9424.20,9424.20,4500.69,4500.69
30-10-2021,8,07:15 - 07:30,13386.40,11853.00,9696.53,9696.53,4678.84,4678.84
30-10-2021,8,07:30 - 07:45,13277.70,11969.40,9577.69,9577.69,4600.21,4600.21
30-10-2021,8,07:45 - 08:00,13120.50,12061.80,9618.60,9618.60,4500.41,4500.41
30-10-2021,9,08:00 - 08:15,11581.10,11772.40,9082.90,9082.90,3970.17,3970.17
30-10-2021,9,08:15 - 08:30,10849.20,12113.50,8871.00,8871.00,3750.48,3750.48
30-10-2021,9,08:30 - 08:45,9928.10,12017.70,8380.80,8380.80,3409.71,3409.71
30-10-2021,9,08:45 - 09:00,9345.50,11539.30,7894.91,7894.91,3420.12,3420.12
30-10-2021,10,09:00 - 09:15,9387.30,11617.50,7710.19,7710.19,3300.86,3300.86
30-10-2021,10,09:15 - 09:30,8871.50,11546.30,7245.20,7245.20,3237.72,3237.72
30-10-2021,10,09:30 - 09:45,8735.60,11584.60,7110.90,7110.90,3236.11,3236.11
30-10-2021,10,09:45 - 10:00,8313.60,11690.40,6688.90,6688.90,3231.97,3231.97
30-10-2021,11,10:00 - 10:15,7942.70,11903.60,6147.30,6147.30,3010.66,3010.66
30-10-2021,11,10:15 - 10:30,7953.70,12013.60,6158.30,6158.30,3010.64,3010.64
30-10-2021,11,10:30 - 10:45,7346.70,12026.70,5771.50,5771.50,2941.10,2941.10
30-10-2021,11,10:45 - 11:00,7556.00,12408.00,5824.90,5824.90,2779.98,2779.98
30-10-2021,12,11:00 - 11:15,7369.10,12849.10,5982.50,5982.50,2609.52,2609.52
30-10-2021,12,11:15 - 11:30,7275.10,12827.20,5888.50,5888.50,2609.32,2609.32
30-10-2021,12,11:30 - 11:45,7270.70,12727.20,5890.80,5890.80,2609.40,2609.40
30-10-2021,12,11:45 - 12:00,6961.20,12658.90,5773.90,5773.90,2500.88,2500.88
30-10-2021,13,12:00 - 12:15,6963.30,12836.60,5872.80,5872.80,2509.03,2509.03
30-10-2021,13,12:15 - 12:30,6779.50,13089.30,5854.10,5854.10,2430.25,2430.25
30-10-2021,13,12:30 - 12:45,6636.10,12610.40,5710.70,5710.70,2430.33,2430.33
30-10-2021,13,12:45 - 13:00,6600.60,12708.20,5686.20,5686.20,2393.43,2393.43
30-10-2021,14,13:00 - 13:15,6391.50,13035.30,5616.20,5616.20,2300.64,2300.64
30-10-2021,14,13:15 - 13:30,6255.90,13041.30,5571.60,5571.60,2199.79,2199.79
30-10-2021,14,13:30 - 13:45,6377.20,12789.80,5574.80,5574.80,2249.57,2249.57
30-10-2021,14,13:45 - 14:00,6553.70,12555.00,5635.60,5635.60,2379.58,2379.58
30-10-2021,15,14:00 - 14:15,7028.40,12280.80,5810.60,5810.60,2500.93,2500.93
30-10-2021,15,14:15 - 14:30,7199.60,12051.90,5968.80,5968.80,2510.81,2510.81
30-10-2021,15,14:30 - 14:45,7332.70,11801.50,6121.00,6121.00,2692.07,2692.07
30-10-2021,15,14:45 - 15:00,7341.20,11580.40,6129.50,6129.50,2692.63,2692.63
30-10-2021,16,15:00 - 15:15,7342.00,11087.10,6089.10,6089.10,2945.31,2945.31
30-10-2021,16,15:15 - 15:30,7536.50,11015.50,6284.60,6284.60,2949.02,2949.02
30-10-2021,16,15:30 - 15:45,8632.90,11218.30,6825.40,6825.40,3241.57,3241.57
30-10-2021,16,15:45 - 16:00,8769.00,11011.20,6960.60,6960.60,3244.11,3244.11
30-10-2021,17,16:00 - 16:15,8865.80,10943.40,7002.40,7002.40,3243.11,3243.11
30-10-2021,17,16:15 - 16:30,9006.80,10768.60,7141.00,7141.00,3246.47,3246.47
30-10-2021,17,16:30 - 16:45,9570.90,10171.00,7284.20,7284.20,3725.87,3725.87
30-10-2021,17,16:45 - 17:00,10035.60,10122.40,7482.46,7482.46,4000.80,4000.80
30-10-2021,18,17:00 - 17:15,9873.10,10070.30,7584.49,7584.49,4500.46,4500.46
30-10-2021,18,17:15 - 17:30,10451.10,10470.30,8271.50,8271.50,4999.32,4999.32
30-10-2021,18,17:30 - 17:45,11159.40,10860.00,8829.70,8829.70,5501.01,5501.01
30-10-2021,18,17:45 - 18:00,11684.80,11048.80,9262.90,9262.90,5989.73,5989.73
30-10-2021,19,18:00 - 18:15,11982.10,10553.70,9174.60,9174.60,6695.86,6695.86
30-10-2021,19,18:15 - 18:30,12354.10,10533.70,9172.50,9172.50,6695.96,6695.96
30-10-2021,19,18:30 - 18:45,12633.30,10619.00,9135.30,9135.30,6000.97,6000.97
30-10-2021,19,18:45 - 19:00,12434.80,10914.00,9278.50,9278.50,5889.95,5889.95
30-10-2021,20,19:00 - 19:15,12243.60,11002.00,9120.80,9120.80,5504.63,5504.63
30-10-2021,20,19:15 - 19:30,11653.80,11179.50,8978.30,8978.30,4989.16,4989.16
30-10-2021,20,19:30 - 19:45,11228.70,11401.50,8685.90,8685.90,4678.08,4678.08
30-10-2021,20,19:45 - 20:00,10734.80,11539.60,8753.60,8753.60,4151.40,4151.40
30-10-2021,21,20:00 - 20:15,10557.20,12285.10,9087.60,9087.60,3898.54,3898.54
30-10-2021,21,20:15 - 20:30,10268.10,12444.10,8834.50,8834.50,3819.35,3819.35
30-10-2021,21,20:30 - 20:45,10085.90,12840.50,8926.50,8926.50,3759.48,3759.48
30-10-2021,21,20:45 - 21:00,10189.80,13037.20,9014.50,9014.50,3725.92,3725.92
30-10-2021,22,21:00 - 21:15,10133.90,12775.80,8709.50,8709.50,3725.60,3725.60
30-10-2021,22,21:15 - 21:30,10187.80,12987.10,8818.30,8818.30,3586.41,3586.41
30-10-2021,22,21:30 - 21:45,9472.50,13193.10,8457.10,8457.10,3249.08,3249.08
30-10-2021,22,21:45 - 22:00,9090.90,13287.20,8124.10,8124.10,3099.23,3099.23
30-10-2021,23,22:00 - 22:15,8910.00,13159.40,7302.20,7302.20,3096.97,3096.97
30-10-2021,23,22:15 - 22:30,8942.10,13102.70,7333.90,7333.90,3097.67,3097.67
30-10-2021,23,22:30 - 22:45,8724.10,13377.20,7119.60,7119.60,3097.03,3097.03
30-10-2021,23,22:45 - 23:00,8548.30,13515.30,6945.90,6945.90,3095.96,3095.96
30-10-2021,24,23:00 - 23:15,8443.50,13020.90,6830.20,6830.20,3095.42,3095.42
30-10-2021,24,23:15 - 23:30,8130.00,12889.00,6515.80,6515.80,3094.16,3094.16
30-10-2021,24,23:30 - 23:45,7858.90,13111.20,6333.00,6333.00,2945.43,2945.43
30-10-2021,24,23:45 - 24:00,7678.40,13074.40,6151.50,6151.50,2944.62,2944.62
31-10-2021,1,00:00 - 00:15,5805.70,13500.40,4728.00,4728.00,2659.74,2659.74
31-10-2021,1,00:15 - 00:30,5787.10,13449.10,4709.30,4709.30,2659.71,2659.71
31-10-2021,1,00:30 - 00:45,5782.70,13365.50,4705.20,4705.20,2659.94,2659.94
31-10-2021,1,00:45 - 01:00,5726.30,13425.50,4648.50,4648.50,2659.21,2659.21
31-10-2021,2,01:00 - 01:15,5712.90,13574.50,4691.80,4691.80,2509.74,2509.74
31-10-2021,2,01:15 - 01:30,5450.00,13619.50,4592.10,4592.10,2483.26,2483.26
31-10-2021,2,01:30 - 01:45,5224.20,13752.50,4403.30,4403.30,2379.46,2379.46
31-10-2021,2,01:45 - 02:00,4988.60,13946.00,4315.10,4315.10,2188.69,2188.69
31-10-2021,3,02:00 - 02:15,4863.10,14269.10,4332.90,4332.90,2000.63,2000.63
31-10-2021,3,02:15 - 02:30,4861.70,14402.10,4367.40,4367.40,1999.93,1999.93
31-10-2021,3,02:30 - 02:45,4819.90,14566.10,4325.50,4325.50,1999.81,1999.81
31-10-2021,3,02:45 - 03:00,4782.60,14791.00,4288.30,4288.30,1999.68,1999.68
31-10-2021,4,03:00 - 03:15,4590.20,14911.20,4103.00,4103.00,1999.15,1999.15
31-10-2021,4,03:15 - 03:30,4570.30,15012.50,4082.90,4082.90,1999.07,1999.07
31-10-2021,4,03:30 - 03:45,4623.20,15087.50,4135.90,4135.90,1999.04,1999.04
31-10-2021,4,03:45 - 04:00,4563.80,15128.00,4076.60,4076.60,1989.87,1989.87
31-10-2021,5,04:00 - 04:15,4293.70,15601.70,3819.10,3819.10,1899.95,1899.95
31-10-2021,5,04:15 - 04:30,4293.70,15092.30,3806.40,3806.40,1989.32,1989.32
31-10-2021,5,04:30 - 04:45,4068.60,14524.30,3581.70,3581.70,1989.07,1989.07
31-10-2021,5,04:45 - 05:00,4190.20,14009.80,3703.30,3703.30,1989.48,1989.48
31-10-2021,6,05:00 - 05:15,5190.40,12942.90,4454.99,4454.99,2300.97,2300.97
31-10-2021,6,05:15 - 05:30,5455.90,12721.40,4692.40,4692.40,2409.53,2409.53
31-10-2021,6,05:30 - 05:45,5359.40,12546.30,4597.80,4597.80,2409.39,2409.39
31-10-2021,6,05:45 - 06:00,5660.10,12370.50,4816.99,4816.99,2650.19,2650.19
31-10-2021,7,06:00 - 06:15,6812.40,13031.40,6100.50,6100.50,2946.50,2946.50
31-10-2021,7,06:15 - 06:30,7830.90,13175.40,7114.60,7114.60,2989.47,2989.47
31-10-2021,7,06:30 - 06:45,8382.50,13227.40,7647.00,7647.00,3051.38,3051.38
31-10-2021,7,06:45 - 07:00,8684.90,13497.50,7948.70,7948.70,3051.51,3051.51
31-10-2021,8,07:00 - 07:15,8920.80,12928.30,8080.40,8080.40,3199.25,3199.25
31-10-2021,8,07:15 - 07:30,8919.10,13039.40,8118.01,8118.01,3100.68,3100.68
31-10-2021,8,07:30 - 07:45,8516.50,12931.40,7795.00,7795.00,3051.80,3051.80
31-10-2021,8,07:45 - 08:00,7898.30,12904.40,7188.89,7188.89,3000.13,3000.13
31-10-2021,9,08:00 - 08:15,7252.20,12893.00,6746.20,6746.20,2989.19,2989.19
31-10-2021,9,08:15 - 08:30,6827.40,13090.50,6321.40,6321.40,2969.32,2969.32
31-10-2021,9,08:30 - 08:45,6365.80,13247.00,6012.00,6012.00,2700.08,2700.08
31-10-2021,9,08:45 - 09:00,5728.10,13539.90,5518.60,5518.60,2249.54,2249.54
31-10-2021,10,09:00 - 09:15,5302.90,13339.10,5127.60,5127.60,2188.74,2188.74
31-10-2021,10,09:15 - 09:30,5149.50,13638.50,4974.20,4974.20,2188.28,2188.28
31-10-2021,10,09:30 - 09:45,5225.90,13658.80,5050.60,5050.60,2188.48,2188.48
31-10-2021,10,09:45 - 10:00,5106.00,13934.50,4930.70,4930.70,2188.06,2188.06
31-10-2021,11,10:00 - 10:15,4665.20,13834.10,4507.50,4507.50,1999.67,1999.67
31-10-2021,11,10:15 - 10:30,4767.60,13933.90,4609.90,4609.90,1999.82,1999.82
31-10-2021,11,10:30 - 10:45,4691.80,14019.00,4534.10,4534.10,1999.75,1999.75
31-10-2021,11,10:45 - 11:00,4701.00,14077.40,4543.30,4543.30,1999.76,1999.76
31-10-2021,12,11:00 - 11:15,4126.00,14290.20,3968.30,3968.30,1999.26,1999.26
31-10-2021,12,11:15 - 11:30,4221.10,14394.00,4063.40,4063.40,1999.35,1999.35
31-10-2021,12,11:30 - 11:45,4116.20,14494.10,3958.50,3958.50,1999.12,1999.12
31-10-2021,12,11:45 - 12:00,4004.00,14520.60,3846.30,3846.30,1999.03,1999.03
31-10-2021,13,12:00 - 12:15,3703.50,14286.70,3547.90,3547.90,1710.42,1710.42
31-10-2021,13,12:15 - 12:30,3713.40,14307.50,3557.80,3557.80,1710.52,1710.52
31-10-2021,13,12:30 - 12:45,3566.70,14391.70,3411.10,3411.10,1369.74,1369.74
31-10-2021,13,12:45 - 13:00,3518.40,14453.70,3362.80,3362.80,1369.49,1369.49
31-10-2021,14,13:00 - 13:15,3347.00,15282.10,3193.40,3193.40,1011.08,1011.08
31-10-2021,14,13:15 - 13:30,3316.90,15540.10,3163.30,3163.30,999.90,999.90
31-10-2021,14,13:30 - 13:45,3445.00,15460.50,3292.60,3292.60,1369.24,1369.24
31-10-2021,14,13:45 - 14:00,3408.00,15259.80,3255.60,3255.60,1369.12,1369.12
31-10-2021,15,14:00 - 14:15,3424.10,14854.70,3321.20,3321.20,1369.72,1369.72
31-10-2021,15,14:15 - 14:30,3476.60,14668.40,3373.70,3373.70,1369.91,1369.91
31-10-2021,15,14:30 - 14:45,3483.90,14266.20,3381.00,3381.00,1710.04,1710.04
31-10-2021,15,14:45 - 15:00,3574.50,14011.20,3471.60,3471.60,1710.89,1710.89
31-10-2021,16,15:00 - 15:15,4533.70,14077.20,4428.70,4428.70,1999.75,1999.75
31-10-2021,16,15:15 - 15:30,4587.40,14155.40,4482.40,4482.40,1999.87,1999.87
31-10-2021,16,15:30 - 15:45,4969.30,14116.30,4845.50,4845.50,2188.14,2188.14
31-10-2021,16,15:45 - 16:00,5227.60,13922.20,5103.80,5103.80,2188.95,2188.95
31-10-2021,17,16:00 - 16:15,4772.20,13707.60,4628.90,4628.90,2149.10,2149.10
31-10-2021,17,16:15 - 16:30,4673.30,13300.10,4529.50,4529.50,2188.10,2188.10
31-10-2021,17,16:30 - 16:45,4614.90,12905.60,4469.90,4469.90,2188.55,2188.55
31-10-2021,17,16:45 - 17:00,5032.40,12712.90,4741.40,4741.40,2430.35,2430.35
31-10-2021,18,17:00 - 17:15,5363.00,13347.60,4970.50,4970.50,2509.06,2509.06
31-10-2021,18,17:15 - 17:30,5581.60,12983.30,4891.20,4891.20,2989.19,2989.19
31-10-2021,18,17:30 - 17:45,6117.00,13090.10,5419.50,5419.50,2994.24,2994.24
31-10-2021,18,17:45 - 18:00,6504.90,13132.30,5807.90,5807.90,2995.87,2995.87
31-10-2021,19,18:00 - 18:15,6743.80,12716.90,6294.20,6294.20,3397.09,3397.09
31-10-2021,19,18:15 - 18:30,6892.10,12219.20,6312.23,6312.23,3420.67,3420.67
31-10-2021,19,18:30 - 18:45,7217.00,12174.30,6273.92,6273.92,3500.74,3500.74
31-10-2021,19,18:45 - 19:00,6996.50,12286.40,6138.70,6138.70,3500.05,3500.05
31-10-2021,20,19:00 - 19:15,6136.80,12780.10,5578.00,5578.00,3147.97,3147.97
31-10-2021,20,19:15 - 19:30,5796.90,12806.10,5338.10,5338.10,3146.56,3146.56
31-10-2021,20,19:30 - 19:45,5536.10,12884.10,5077.30,5077.30,3144.88,3144.88
